,classes,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-spacing,stalk-shape,veil-color,ring-number,population,latitude,longitude
2723,0,2,2,0,0.15,2,-1,1,2,1,1.0,57.42587734,-98.51104934
2724,0,3,2,7,-4.98,2,-1,1,2,1,1.0,57.40807206,-98.86722873
2725,0,2,2,0,2.99,2,-1,1,2,1,6.0,57.35991766,-97.849758
2726,0,2,2,7,0.83,2,-1,1,2,1,10.0,57.62761676,-96.8173261
2727,0,2,2,3,0.54,2,-1,1,2,1,-5.0,57.75329944,-99.27061518
2728,0,3,2,3,1.68,2,-1,1,2,1,4.0,57.50569514,-99.43892321
2729,0,2,2,0,-1.26,2,-1,1,2,1,-8.0,57.4485993,-97.11130718
2730,0,2,3,0,-1.79,2,0,1,2,1,2.0,10.0,-96.88093277
2731,0,3,0,0,3.56,2,-1,1,2,1,-1.0,57.48565969,-98.83373199
2732,0,2,2,3,-4.9,2,-1,1,2,1,2.0,57.58386265,-97.58549277
2733,0,2,2,3,0.15,2,-1,1,2,1,3.0,57.52553045,-96.5034401
2734,0,2,0,0,3.1,2,-1,1,2,1,0.0,57.76360495,-99.82766296
2735,0,2,0,7,0.85,2,-1,1,2,1,2.0,57.64002633,-98.60304459
2736,0,2,2,7,-3.34,2,-1,1,2,1,-1.0,57.57908506,-97.66957801
2737,0,2,2,0,1.1,2,-1,1,2,1,3.0,57.41576816,-98.48277641
2738,0,2,0,7,4.01,2,-1,1,2,1,10.0,57.2412189,-97.35931533
2739,0,2,2,7,-1.09,2,-1,1,2,1,-1.0,57.63484493,-97.08353617
2740,0,2,2,0,-0.04,2,-1,1,2,1,-5.0,57.81075734,-98.35019572
2741,0,3,0,3,0.19,2,-1,1,2,1,-2.0,57.61932375,-98.95669131
2742,0,2,0,7,-5.56,2,-1,1,2,1,0.0,57.30073019,-96.71832033
2743,0,3,2,0,4.05,2,-1,1,2,1,-2.0,57.12946811,-98.37052985
2744,0,2,2,0,3.15,2,-1,1,2,1,-2.0,57.43451831,-98.05368321
2745,0,2,0,7,0.05,2,-1,1,2,1,-1.0,57.57285056,-98.68450351
2746,0,2,0,3,-2.49,2,-1,1,2,1,6.0,57.4449772,-99.1940069
2747,0,2,2,0,4.91,2,-1,1,2,1,3.0,57.61721415,-98.82019795
2748,0,2,2,3,4.89,2,-1,1,2,1,4.54,57.39712304,-96.61556378
2749,1,2,0,3,1.35,2,-1,0,2,1,6.0,57.5766775,-99.01265795
2750,0,2,2,0,-6.9,2,-1,1,2,1,6.0,57.38966921,-98.3676178
2751,0,2,0,3,6.85,2,-1,1,2,1,0.0,57.40485138,-98.17515942
2752,0,2,2,0,8.11,2,-1,1,2,1,2.0,57.71653858,-98.22632881
2753,0,2,2,3,-2.21,2,-1,1,2,1,7.0,57.24248974,-100.3231288
2754,0,2,2,0,5.62,2,-1,1,2,1,3.0,57.68465133,-98.21294424
2755,0,3,0,0,0.71,2,-1,1,2,1,-4.0,57.46581654,-98.06269431
2756,0,3,0,0,-2.37,2,-1,1,2,1,1.0,57.72529377,-97.22687498
2757,0,2,2,0,1.51,2,-1,1,2,1,-3.0,57.22274673,-97.37461791
2758,0,3,0,0,-1.74,2,-1,1,2,1,2.0,57.97396457,-99.22969539
2759,0,3,0,0,-7.04,2,-1,1,2,1,1.0,57.25221873,-97.89463481
2760,0,3,2,3,-0.55,2,-1,1,2,1,-4.0,57.49466502,-98.25260154
2761,0,2,0,3,2.08,2,-1,1,2,1,3.0,57.8542963,-97.28535111
2762,0,2,2,3,0.0,2,-1,1,2,1,0.0,57.62153162,-99.00260838
2763,0,2,2,3,2.1,2,-1,1,2,1,-2.0,57.90872887,-98.25859904
2764,0,3,0,0,-4.59,2,-1,1,2,1,2.0,57.48435575,-99.693095
2765,0,2,0,3,-2.48,2,-1,1,2,1,6.0,57.88267109,-98.36590107
2766,1,2,0,3,2.29,2,-1,0,2,1,4.0,57.46111772,-98.13228687
2767,0,3,0,0,4.19,2,-1,1,2,1,3.0,57.89131438,-98.8737715
2768,0,2,2,3,4.68,2,-1,1,2,1,-2.0,57.43410569,-97.45448614
2769,0,2,0,3,2.59,2,-1,1,2,1,-5.0,57.63077827,-97.24056691
2770,1,2,0,3,-0.61,2,-1,0,2,1,1.0,57.50434307,-97.26842005
2771,0,3,0,0,-3.48,2,-1,1,2,1,5.0,57.76021939,-99.46988946
2772,0,2,2,7,4.68,2,-1,1,2,1,2.0,57.46743758,-97.00390156
2773,0,2,2,0,-4.04,2,-1,1,2,1,10.0,57.90740511,-97.8651375
2774,0,2,0,7,2.42,2,-1,1,2,1,9.0,57.29681189,-99.60130745
2775,0,2,0,7,-0.96,2,-1,1,2,1,-1.0,57.53568125,-98.92612163
2776,0,2,2,0,-3.97,2,-1,1,2,1,4.0,10.0,-98.48612322
2777,0,3,0,0,1.63,2,-1,1,2,1,6.0,57.37637859,-99.59432308
2778,0,2,0,7,2.0,2,-1,1,2,1,0.0,57.55241988,-97.77781449
2779,0,2,0,3,2.47,2,-1,1,2,1,0.0,57.50728368,-96.48327501
2780,0,3,0,0,-2.39,2,-1,1,2,1,3.0,57.56954155,-97.72495396
2781,0,2,2,7,-0.67,2,-1,1,2,1,5.0,57.63458887,-97.53918566
2782,0,2,0,3,1.41,2,-1,1,2,1,-1.0,57.65386774,-99.58674181
2783,0,3,0,3,3.58,2,-1,1,2,1,2.0,57.31065031,-97.57662367
2784,0,3,0,3,-0.9,2,-1,1,2,1,6.0,57.43400007,-99.23028788
2785,0,3,0,0,-2.4,2,-1,1,2,1,-1.0,58.20339245,-98.3719114
2786,0,2,0,0,4.61,2,-1,1,2,1,-5.0,57.22350047,-100.4804483
2787,0,2,2,7,4.77,2,-1,1,2,1,0.0,57.52455155,-98.05146515
2788,0,3,3,3,4.22,2,0,1,2,1,3.0,10.0,-98.70221832
2789,0,2,2,7,-0.33,2,-1,1,2,1,1.0,57.89587316,-98.63987245
2790,0,3,0,0,-10.12,2,-1,1,2,1,7.0,57.63969037,-98.70047005
2791,0,2,2,7,2.51,2,-1,1,2,1,0.0,10.0,-98.63990949
2792,0,2,0,0,-3.79,2,-1,1,2,1,1.0,57.40804775,-97.64078627
2793,0,3,0,0,-1.3,2,-1,1,2,1,-6.0,57.26040228,-99.30838521
2794,0,2,0,7,-3.78,2,-1,1,2,1,1.0,57.62122704,-99.20611817
2795,0,2,0,7,-1.37,2,-1,1,2,1,-3.0,57.95179564,-99.49328584
2796,0,2,0,3,-5.57,2,-1,1,2,1,6.0,57.78661118,-97.2414327
2797,1,2,0,8,0.64,2,0,0,2,1,5.0,10.0,-97.70065484
2798,0,2,2,7,-3.42,2,-1,1,2,1,3.0,57.56216623,-99.0667234
2799,0,2,0,7,1.52,2,-1,1,2,1,-1.0,57.30531871,-97.91809093
2800,0,2,2,0,2.63,2,-1,1,2,1,1.0,57.43599855,-97.30402033
2801,0,3,0,8,2.05,2,0,1,2,1,10.0,57.31929505,-98.37704945
2802,0,2,0,3,1.01,2,-1,1,2,1,-2.0,57.29339693,-99.62997829
2803,0,3,0,3,-0.5,2,-1,1,2,1,-2.0,57.62460081,-98.40408297
2804,0,2,0,3,3.21,2,-1,1,2,1,0.0,57.22916643,-99.93106432
2805,0,3,2,7,6.61,2,-1,1,2,1,-3.0,57.37134074,-96.36683023
2806,0,2,0,7,-4.06,2,-1,1,2,1,4.0,57.6051274,-97.93146212
2807,0,2,2,0,-3.74,2,-1,1,2,1,2.0,57.43296002,-98.06146737
2808,0,2,2,7,-1.64,2,-1,1,2,1,0.0,57.36871335,-97.05427073
2809,0,2,0,7,1.43,2,-1,1,2,1,2.0,57.54340109,-98.78792033
2810,0,3,2,7,-6.44,2,-1,1,2,1,2.0,57.58965366,-98.05465985
2811,0,3,0,0,2.42,2,-1,1,2,1,5.0,57.5924906,-98.10422015
2812,0,2,2,3,-0.7,2,-1,1,2,1,0.0,57.47585625,-98.43287506
2813,0,2,2,3,-0.27,2,-1,1,2,1,-4.0,57.22586776,-98.51885262
2814,0,2,0,3,4.08,2,-1,1,2,1,7.0,57.6609284,-96.75064783
2815,0,2,0,7,0.31,2,-1,1,2,1,2.0,57.60500466,-98.1276565
2816,0,2,0,0,1.73,2,-1,1,2,1,9.0,57.78211755,-98.37074778
2817,0,3,0,0,0.76,2,0,1,2,1,5.0,57.77794041,-97.85771299
2818,0,2,0,7,-3.26,2,-1,1,2,1,-2.0,57.75435386,-96.68595336
2819,0,2,2,3,-2.68,2,-1,1,2,1,-2.0,57.49882345,-99.78514284
2820,0,2,2,0,-0.09,2,-1,1,2,1,3.0,57.49559178,-96.85651287
2821,0,2,0,3,4.85,2,-1,1,2,1,0.0,57.82050806,-98.98775504
2822,0,2,2,7,-1.67,2,-1,1,2,1,0.0,57.4199766,-98.57932887
2823,0,3,0,0,2.71,2,-1,1,2,1,5.0,57.65405361,-98.80138729
2824,0,2,2,3,-1.3,2,-1,1,2,1,3.0,57.91417261,-97.10327587
2825,0,3,0,3,-3.23,2,-1,1,2,1,4.0,57.48658924,-98.75389218
2826,0,2,0,7,6.98,2,-1,1,2,1,6.0,57.07033055,-97.16389456
2827,0,3,0,0,-3.67,2,-1,1,2,1,-3.0,57.3950623,-98.66231094
2828,0,2,2,3,-2.82,2,-1,1,2,1,-3.0,57.41996193,-97.62284316
2829,0,2,2,0,-0.24,2,-1,1,2,1,3.0,57.60405141,-99.65743745
2830,0,2,2,7,-1.25,2,-1,1,2,1,-7.0,57.57428715,-97.1807926
2831,0,2,0,7,-1.66,2,-1,1,2,1,5.0,57.01162168,-98.67004306
2832,0,2,0,0,4.25,2,-1,1,2,1,-6.0,57.64046955,-97.04001625
2833,0,3,0,0,3.12,2,-1,1,2,1,5.0,57.9454075,-98.51734893
2834,0,2,2,3,5.6,2,-1,1,2,1,7.0,57.770798,-98.49290572
2835,0,2,0,7,0.36,2,-1,1,2,1,-4.0,57.51230361,-99.4361658
2836,0,3,0,0,7.53,2,-1,1,2,1,2.0,57.75946763,-96.02956238
2837,0,3,0,0,7.35,2,-1,1,2,1,-1.0,57.80188566,-97.83471778
2838,0,2,2,7,-6.3,2,-1,1,2,1,0.0,57.7030514,-97.3134668
2839,0,2,0,3,-0.2,2,-1,1,2,1,-8.0,57.31517344,-98.84159271
2840,0,2,0,0,5.29,2,-1,1,2,1,-1.0,57.85743924,-98.47795604
2841,1,2,0,5,4.05,2,0,0,2,1,5.0,57.77792413,-98.83412876
2842,0,2,2,0,1.13,2,-1,1,2,1,3.0,57.83313534,-96.56970854
2843,0,2,0,7,-0.21,2,-1,1,2,1,5.0,57.71706098,-97.36563461
2844,0,3,3,0,-6.36,2,0,1,2,1,9.0,57.38861669,-97.76603413
2845,0,2,2,3,4.34,2,-1,1,2,1,2.0,57.73695824,-98.45652699
2846,0,2,2,3,2.14,2,-1,1,2,1,-4.0,57.68865351,-99.02560533
2847,0,2,0,0,-4.64,2,-1,1,2,1,14.0,57.47728558,-97.51904207
2848,0,3,0,3,-5.2,2,-1,1,2,1,-5.0,57.45652295,-98.3552087
2849,0,2,0,3,1.9,2,-1,1,2,1,7.0,57.70533482,-98.62741528
2850,0,2,2,0,3.5,2,-1,1,2,1,4.0,57.56085287,-98.23708011
2851,0,2,0,7,-4.56,2,-1,1,2,1,-2.0,57.65570263,-95.76008463
2852,0,2,0,0,1.32,2,-1,1,2,1,4.0,57.64139421,-99.7633966
2853,0,3,0,3,4.38,2,-1,1,2,1,4.0,57.73774534,-97.30395618
2854,0,3,0,0,-4.91,2,-1,1,2,1,2.0,57.9757141,-97.57434331
2855,0,2,2,3,-1.43,2,-1,1,2,1,7.0,57.85390244,-97.65503507
2856,0,2,2,7,-1.18,2,-1,1,2,1,-2.0,57.79044343,-97.22227602
2857,0,2,2,0,3.51,2,-1,1,2,1,10.0,57.96122734,-97.6425835
2858,0,3,0,3,5.18,2,-1,1,2,1,-2.0,57.7084023,-98.87531805
2859,0,2,0,7,6.21,2,-1,1,2,1,3.0,57.77573888,-98.52153834
2860,1,2,3,5,2.86,2,0,0,2,1,11.0,57.75527684,-98.55923682
2861,0,3,2,0,-1.95,2,-1,1,2,1,8.0,57.13718697,-98.51609001
2862,0,2,2,7,-4.71,2,-1,1,2,1,5.0,57.70759545,-98.56448231
2863,0,2,2,3,-1.5,2,-1,1,2,1,3.0,57.62021412,-99.47846497
2864,0,2,2,3,2.95,2,-1,1,2,1,8.0,57.6707182,-98.1742972
2865,0,2,0,3,-3.55,2,-1,1,2,1,-1.0,57.87358897,-98.51072672
2866,0,2,0,7,2.32,2,-1,1,2,1,4.0,58.08597222,-100.283075
2867,0,2,2,0,5.54,2,-1,1,2,1,0.0,57.64510079,-98.14890006
2868,0,2,2,3,-1.86,2,-1,1,2,1,1.0,57.80790414,-98.36198543
2869,0,2,2,7,-2.3,2,-1,1,2,1,8.0,57.83835695,-98.44170867
2870,0,2,2,0,3.73,2,-1,1,2,1,4.0,57.82020366,-100.5607769
2871,0,2,2,3,-0.28,2,-1,1,2,1,-1.0,57.37624386,-97.59444958
2872,0,2,2,0,0.36,2,-1,1,2,1,0.0,57.02374906,-96.32514034
2873,0,2,0,7,0.53,2,-1,1,2,1,3.0,57.89908618,-98.91515789
2874,0,2,0,7,-0.85,2,-1,1,2,1,9.0,10.0,-98.79577697
2875,0,2,2,3,6.21,2,-1,1,2,1,2.0,57.65349069,-100.9197483
2876,0,3,0,3,1.09,2,-1,1,2,1,5.0,57.86195392,-98.98709734
2877,0,3,0,7,-2.26,2,-1,1,2,1,0.0,57.07900551,-97.36030998
2878,0,3,0,3,-0.9,2,-1,1,2,1,-3.0,57.5661419,-99.2611626
2879,0,2,2,7,1.34,2,-1,1,2,1,-1.0,57.60528782,-96.78026883
2880,0,2,2,7,-1.62,2,-1,1,2,1,4.0,57.62261664,-98.00803162
2881,0,2,3,8,-1.32,2,0,1,2,1,1.0,57.49296996,-98.33614909
2882,0,2,2,0,4.26,2,-1,1,2,1,3.0,57.83907182,-99.26785584
2883,0,2,2,7,-3.57,2,-1,1,2,1,-5.0,57.58991822,-97.08332913
2884,0,3,0,7,-6.38,2,-1,1,2,1,0.0,57.67903805,-98.40776609
2885,0,2,0,3,-3.83,2,-1,1,2,1,0.0,57.76535974,-98.65535405
2886,0,3,0,0,0.0,2,-1,1,2,1,5.0,57.68297506,-97.14780744
2887,1,2,3,3,2.48,2,-1,0,2,1,0.0,57.38257752,-96.92517102
2888,0,3,2,7,0.86,2,-1,1,2,1,-1.0,57.45601168,-97.86589522
2889,0,2,2,3,-7.86,2,-1,1,2,1,8.0,57.59206664,-96.71217911
2890,0,2,0,0,8.01,2,0,1,2,1,27.0,57.49380539,-97.10331724
2891,0,2,2,7,-1.35,2,-1,1,2,1,-1.0,57.47858858,-98.3622058
2892,1,2,0,8,3.55,2,0,0,2,1,4.0,57.11164101,-98.91877734
2893,0,2,2,7,1.38,2,-1,1,2,1,3.0,57.87457118,-97.78439396
2894,0,3,0,3,2.67,2,-1,1,2,1,12.0,57.97800195,-98.956439
2895,0,3,0,0,2.71,2,-1,1,2,1,7.0,57.63380649,-98.55313926
2896,0,2,2,0,-1.92,2,-1,1,2,1,2.0,57.54926707,-98.09268273
2897,0,3,0,0,2.91,2,-1,1,2,1,3.0,57.90170679,-97.77941327
2898,0,2,0,3,0.18,2,-1,1,2,1,5.0,58.08039624,-98.90641756
2899,0,3,2,0,0.34,2,-1,1,2,1,4.0,57.71461774,-97.76342482
2900,0,2,2,3,-7.71,2,-1,1,2,1,2.0,57.95463001,-98.20458322
2901,0,3,2,0,0.03,2,-1,1,2,1,4.0,57.36420659,-97.66323957
2902,0,2,0,3,-0.16,2,-1,1,2,1,5.0,57.61554281,-97.57687688
2903,1,2,0,3,1.36,2,-1,0,2,1,-1.0,57.61756869,-98.29775752
2904,0,2,2,3,3.45,2,-1,1,2,1,1.0,57.69958924,-98.92446411
2905,0,2,2,3,-1.94,2,-1,1,2,1,3.0,57.58391089,-98.20573414
2906,0,2,0,3,0.27,2,-1,1,2,1,6.0,57.77955536,-100.5046914
2907,0,2,0,7,-10.32,2,-1,1,2,1,3.0,57.7041555,-97.45251427
2908,0,2,0,3,0.78,2,-1,1,2,1,1.0,57.65739942,-96.97557213
2909,0,2,0,3,2.08,2,-1,1,2,1,1.0,57.67056951,-98.47359858
2910,0,3,0,3,-5.24,2,-1,1,2,1,-1.0,57.74803414,-98.48353092
2911,0,2,2,7,-1.41,2,-1,1,2,1,-5.0,10.0,-97.80266039
2912,0,2,0,3,2.19,2,-1,1,2,1,4.0,57.37359392,-98.81459048
2913,0,2,2,7,9.87,2,-1,1,2,1,0.0,57.49573849,-98.92995971
2914,0,2,0,0,-1.82,2,-1,1,2,1,0.0,57.82422213,-97.28430452
2915,0,2,2,3,-2.39,2,-1,1,2,1,9.0,57.64753368,-98.49573289
2916,0,2,2,7,1.29,2,-1,1,2,1,9.0,57.40569736,-97.45330036
2917,0,3,0,0,5.83,2,-1,1,2,1,-8.0,57.46660201,-98.05953227
2918,0,2,0,0,-0.53,2,-1,1,2,1,-1.0,57.59042631,-97.87641383
2919,0,3,2,0,-4.93,2,-1,1,2,1,6.0,57.23356811,-96.52112624
2920,0,2,2,0,3.99,2,-1,1,2,1,-2.0,57.35737684,-98.15116697
2921,0,2,2,3,3.71,2,-1,1,2,1,4.0,57.80162746,-97.73910878
2922,0,3,0,7,-3.73,2,-1,1,2,1,3.0,57.33388501,-98.70040708
2923,0,2,0,3,-0.15,2,-1,1,2,1,4.0,57.89091031,-98.16952293
2924,0,2,2,3,7.26,2,-1,1,2,1,-4.0,57.75046799,-96.78047975
2925,0,2,2,3,-0.53,2,-1,1,2,1,4.54,57.19988653,-97.69360313
2926,1,2,0,3,7.68,2,-1,0,2,1,4.0,57.58466958,-99.22093903
2927,0,2,0,3,0.53,2,-1,1,2,1,6.0,57.7180553,-98.50922382
2928,0,2,0,3,5.73,2,-1,1,2,1,0.0,57.62629263,-97.34451787
2929,0,2,0,0,1.74,2,-1,1,2,1,-5.0,57.80665934,-96.5935691
2930,0,2,0,3,-3.86,2,-1,1,2,1,6.0,57.64742783,-97.57891965
2931,0,3,0,0,2.03,2,-1,1,2,1,-1.0,57.77961928,-96.96295902
2932,0,2,2,0,-13.06,2,-1,1,2,1,1.0,57.43776849,-97.22094744
2933,0,2,0,7,-0.12,2,-1,1,2,1,6.0,57.38497726,-98.97359205
2934,0,2,2,0,2.94,2,-1,1,2,1,6.0,57.85543368,-97.55937748
2935,0,3,2,3,2.14,2,-1,1,2,1,8.0,57.55687984,-98.96840461
2936,0,3,0,3,2.77,2,-1,1,2,1,5.0,57.88926859,-96.5325537
2937,1,2,0,3,10.4,2,-1,0,2,1,4.54,57.24517167,-97.75163686
2938,0,2,0,0,1.48,2,-1,1,2,1,4.0,57.61038737,-99.22506495
2939,0,2,2,0,0.93,2,-1,1,2,1,-1.0,57.90038688,-98.40075928
2940,0,2,0,7,1.97,2,-1,1,2,1,2.0,57.72745458,-98.01265494
2941,0,2,0,0,0.88,2,-1,1,2,1,5.0,57.30775229,-97.85412863
2942,0,3,0,0,2.61,2,-1,1,2,1,0.0,57.54182277,-98.6962371
2943,0,2,2,3,-3.46,2,-1,1,2,1,7.0,57.58232803,-98.4282532
2944,0,2,2,0,-2.88,2,-1,1,2,1,2.0,57.62311392,-99.07331733
2945,0,2,2,7,-1.37,2,-1,1,2,1,-3.0,10.0,-96.76588034
2946,0,3,0,3,1.98,2,-1,1,2,1,4.0,57.69732886,-99.89540824
2947,0,2,0,3,2.34,2,-1,1,2,1,5.0,57.29302103,-97.71560996
2948,0,2,2,7,-8.42,2,-1,1,2,1,7.0,57.31047041,-99.32332844
2949,0,2,2,7,3.16,2,-1,1,2,1,5.0,57.84146093,-98.70632312
2950,0,2,0,3,-4.76,2,-1,1,2,1,-1.0,57.59217743,-96.54757381
2951,0,2,2,0,-2.18,2,-1,1,2,1,3.0,57.3243772,-98.62529342
2952,0,2,0,7,-3.7,2,-1,1,2,1,0.0,57.56454215,-98.166926
2953,0,3,0,0,1.1,2,-1,1,2,1,4.0,57.50148254,-98.95794993
2954,0,2,0,7,-3.69,2,-1,1,2,1,0.0,57.91836964,-96.04887176
2955,0,3,0,0,-1.27,2,-1,1,2,1,2.0,57.75576824,-98.47159564
2956,0,2,2,7,-4.37,2,-1,1,2,1,-7.0,57.58662374,-98.77688563
2957,0,2,0,0,-3.65,2,-1,1,2,1,0.0,57.24955217,-100.1197184
2958,0,2,0,0,-2.13,2,-1,1,2,1,0.0,57.89076374,-98.40173075
2959,0,2,0,7,1.81,2,-1,1,2,1,-1.0,57.81774672,-97.97858345
2960,0,2,0,0,-4.94,2,-1,1,2,1,1.0,57.32726153,-96.3404436
2961,0,2,2,0,-1.98,2,-1,1,2,1,4.0,57.4493787,-97.2961502
2962,0,2,2,7,-1.97,2,-1,1,2,1,1.0,57.67978619,-99.40585683
2963,0,3,0,0,3.8,2,-1,1,2,1,2.0,57.95027536,-99.40037304
2964,0,2,2,0,-2.13,2,-1,1,2,1,1.0,57.54627371,-97.16253918
2965,0,2,2,7,-6.48,2,-1,1,2,1,3.0,57.8479445,-96.96103946
2966,0,3,0,3,0.02,2,0,1,2,1,8.0,58.16957773,-98.41089214
2967,0,2,2,7,-7.06,2,-1,1,2,1,-7.0,57.43936832,-99.04519096
2968,0,2,2,7,-0.41,2,-1,1,2,1,4.54,57.87213081,-97.51512767
2969,0,3,0,0,1.2,2,-1,1,2,1,-1.0,57.57769648,-96.89700151
2970,0,3,0,0,-5.36,2,-1,1,2,1,0.0,58.06346325,-98.3607852
2971,0,2,0,0,2.71,2,-1,1,2,1,0.0,57.78710152,-98.72001032
2972,0,2,2,3,-6.37,2,-1,1,2,1,1.0,57.62925859,-98.6835122
2973,0,2,0,0,-0.73,2,-1,1,2,1,-1.0,57.57188148,-99.25112572
2974,0,3,0,0,5.74,2,-1,1,2,1,7.0,57.90716899,-98.2740808
2975,0,2,2,0,2.71,2,-1,1,2,1,-5.0,57.83545841,-97.34806991
2976,0,2,2,3,-1.72,2,-1,1,2,1,10.0,57.64719305,-97.63237192
2977,0,2,0,3,3.98,2,-1,1,2,1,-6.0,57.75902888,-99.05828143
2978,0,2,2,7,5.4,2,-1,1,2,1,2.0,57.48828533,-97.76909156
2979,0,2,0,3,-1.68,2,-1,1,2,1,5.0,57.5510366,-98.07627768
2980,0,2,2,7,0.77,2,-1,1,2,1,4.0,57.44517111,-98.64203602
2981,0,2,0,3,9.23,2,-1,1,2,1,0.0,57.40346208,-96.82667618
2982,0,2,0,7,-0.94,2,-1,1,2,1,0.0,57.57022772,-98.28733433
2983,0,2,0,7,-1.69,2,-1,1,2,1,4.0,57.65462819,-99.47857001
2984,0,2,0,7,2.28,2,-1,1,2,1,5.0,57.3439488,-96.49135238
2985,0,3,2,3,2.51,2,-1,1,2,1,-1.0,57.64793256,-98.63678253
2986,0,2,0,3,6.3,2,-1,1,2,1,4.0,57.48363859,-98.44535772
2987,0,2,0,7,2.38,2,-1,1,2,1,9.0,57.02385618,-98.16807076
2988,0,2,0,3,3.07,2,-1,1,2,1,4.0,57.67706354,-97.78389765
2989,0,3,0,0,-2.41,2,-1,1,2,1,-4.0,57.73522093,-98.27119344
2990,1,2,0,3,15.22,2,-1,0,2,1,11.0,57.70456886,-99.47035231
2991,0,2,0,0,1.61,2,-1,1,2,1,-2.0,58.0213279,-97.9469944
2992,0,2,2,3,0.21,2,-1,1,2,1,8.0,57.84180267,-98.06773087
2993,0,3,0,0,-1.12,2,-1,1,2,1,1.0,57.53929776,-99.1856005
2994,0,2,0,7,-0.17,2,-1,1,2,1,-2.0,57.11887745,-96.93628935
2995,0,3,0,3,4.95,2,-1,1,2,1,3.0,57.26427596,-99.71653824
2996,0,2,2,0,-6.88,2,-1,1,2,1,2.0,57.57681523,-99.10245017
2997,0,2,2,7,-6.14,2,-1,1,2,1,-1.0,57.55831229,-98.58925821
2998,0,2,2,7,5.08,2,-1,1,2,1,1.0,57.38179926,-96.07556211
2999,0,2,2,0,-0.55,2,-1,1,2,1,14.0,57.57254161,-97.34845491
3000,0,2,2,0,-1.01,2,-1,1,2,1,-3.0,57.44315994,-99.82582481
3001,1,2,2,9,15.13,2,-1,0,2,1,-1.0,57.45804838,-98.25514386
3002,0,3,2,0,1.19,2,-1,1,2,1,6.0,57.68990419,-99.43437791
3003,1,2,0,3,1.38,2,-1,0,2,1,-2.0,57.47221501,-98.2335684
3004,1,2,0,3,4.8,2,0,0,2,1,14.0,57.28112095,-100.037717
3005,0,3,0,3,3.14,2,-1,1,2,1,-2.0,57.4490963,-99.05711597
3006,0,3,0,7,0.52,2,-1,1,2,1,1.0,57.92425912,-98.81477104
3007,0,3,2,0,-3.64,2,-1,1,2,1,10.0,57.48786644,-98.67227597
3008,0,3,0,7,-1.22,2,-1,1,2,1,1.0,57.45970424,-97.91501463
3009,1,2,0,3,6.28,2,-1,0,2,1,-1.0,57.73278899,-98.64569205
3010,0,3,0,3,6.47,2,-1,1,2,1,4.54,57.06719771,-97.27093656
3011,0,3,2,7,-0.54,2,-1,1,2,1,-5.0,57.5301016,-96.83476011
3012,0,3,2,7,3.94,2,-1,1,2,1,0.0,57.58636757,-97.2870061
3013,1,2,0,8,2.45,2,-1,0,2,1,2.0,57.30384953,-97.68747575
3014,0,2,0,7,2.93,2,-1,1,2,1,-1.0,57.734175,-98.61505195
3015,0,3,2,0,-0.31,2,-1,1,2,1,12.0,57.59258082,-98.08272359
3016,1,2,0,3,9.31,2,-1,0,2,1,1.0,57.73465159,-97.81648853
3017,1,2,0,3,11.07,2,-1,0,2,1,-5.0,57.95899161,-97.53041726
3018,0,3,2,7,-3.56,2,-1,1,2,1,7.0,57.65710085,-97.57107831
3019,0,3,2,7,0.82,2,-1,1,2,1,1.0,57.46245554,-97.6949787
3020,0,3,0,0,2.13,2,-1,1,2,1,8.0,57.52033155,-100.378298
3021,0,3,0,3,1.95,2,-1,1,2,1,3.0,57.60931732,-97.05127195
3022,0,3,0,7,4.76,2,-1,1,2,1,-3.0,57.07750103,-96.83069927
3023,0,3,2,7,-2.89,2,-1,1,2,1,4.0,57.6099885,-97.80278653
3024,0,3,2,7,4.3,2,-1,1,2,1,3.0,57.64568124,-98.94823648
3025,0,3,2,7,3.6,2,-1,1,2,1,9.0,57.63411131,-97.80065549
3026,1,2,0,5,2.29,2,0,0,2,1,10.0,57.45324406,-98.8068354
3027,1,2,0,3,-0.74,2,-1,0,2,1,0.0,57.39382819,-97.43224525
3028,0,3,0,7,-4.54,2,-1,1,2,1,-2.0,57.76999728,-97.19380545
3029,0,3,2,3,-5.13,2,-1,1,2,1,5.0,57.80122493,-98.75793893
3030,0,3,2,3,2.66,2,-1,1,2,1,2.0,57.65854837,-96.70415523
3031,0,3,0,3,6.34,2,-1,1,2,1,-3.0,57.54509283,-97.51951891
3032,0,3,0,7,2.83,2,-1,1,2,1,1.0,57.72388542,-99.54473023
3033,0,3,2,7,0.36,2,-1,1,2,1,0.0,57.45312902,-98.2947062
3034,1,3,0,3,8.53,2,-1,0,2,1,2.0,57.41131698,-95.86835877
3035,0,3,2,0,2.61,2,-1,1,2,1,-6.0,57.36765168,-98.25517036
3036,0,3,2,7,-4.46,2,-1,1,2,1,9.0,57.75823196,-99.5377731
3037,1,2,0,3,0.93,2,-1,0,2,1,6.0,56.92716784,-98.64158628
3038,0,3,0,7,-2.17,2,-1,1,2,1,6.0,57.70543141,-97.75509224
3039,0,3,2,7,2.14,2,-1,1,2,1,6.0,57.65425689,-98.67115313
3040,1,2,2,9,8.36,2,-1,0,2,1,5.0,57.44703369,-98.58114379
3041,1,3,0,9,1.98,2,-1,0,2,1,1.0,57.54348997,-99.98933492
