,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year
3452,4,3.0,2.75,2390.0,9313,1.0,0.0,0.0,5,8.0,1390,1000,1942.0,0,47.952663086954615,-116.93820196613387,2390,12712.0,6,2014
3453,4,4.0,2.75,2740.0,6200,1.5,0.0,3.0,4,8.0,1820,920,1947.0,0,47.58562618291302,-118.4473950241526,2430,6000.0,8,2014
3454,4,3.0,2.5,2190.0,8528,1.0,0.0,0.0,3,8.0,1760,430,1991.0,0,47.8926659975605,-118.63309144918811,2060,9811.0,5,2015
3455,1,3.0,1.0,1350.0,8700,1.5,0.0,0.0,3,6.0,1350,0,1942.0,0,47.53458009478621,-119.96300489814418,1300,8700.0,7,2014
3456,2,3.0,1.0,1350.0,8700,1.5,0.0,0.0,3,6.0,1350,0,1942.0,0,47.66761181459567,-119.14531579660132,1300,8700.0,3,2015
3457,5,4.0,2.75,2980.0,42253,1.0,0.0,0.0,4,9.0,1860,1120,1973.0,0,47.733136031350064,-117.84866408005696,2980,42253.0,12,2014
3458,1,3.0,1.0,790.0,7450,1.0,0.0,0.0,4,6.0,790,0,1944.0,0,47.31420150665465,-118.88156848667944,800,7450.0,7,2014
3459,3,4.0,2.25,2130.0,9000,2.0,0.0,0.0,4,7.0,2130,0,1965.0,0,47.23855100215529,-119.16966351374546,2110,10431.0,9,2014
3460,4,4.0,2.5,2700.0,37431,1.0,0.0,0.0,4,8.0,1600,1100,1978.0,0,47.70823501649136,-118.344074407048,2290,37431.0,2,2015
3461,4,3.0,2.0,3200.0,18184,1.0,0.0,0.0,5,8.0,2000,1200,1977.0,0,47.98436153507999,-117.64382060227553,1670,7416.0,12,2014
3462,3,2.0,1.5,1159.0,4800,1.0,0.0,0.0,3,7.0,1159,0,1948.0,0,47.649688354602624,-118.4770873450066,1640,4800.0,5,2014
3463,4,4.0,3.5,3080.0,118918,2.0,0.0,0.0,3,9.0,3080,0,2008.0,0,47.42736867902598,-117.6594181546282,1830,12799.79,8,2014
3464,1,3.0,1.0,1000.0,9295,1.0,0.0,0.0,3,7.0,1000,0,1955.0,0,47.4403627116727,-119.10782880346596,1320,13500.0,1,2015
3465,1,1.0,0.75,760.0,5746,1.0,0.0,0.0,4,5.0,760,0,1915.0,0,47.15140230164376,-117.796920574729,970,6696.0,5,2015
3466,4,4.0,2.5,2500.0,8680,1.0,0.0,0.0,4,7.0,1250,1250,1958.0,0,47.79241133699938,-118.92971143745964,2140,8680.0,8,2014
3467,1,2.0,1.5,1450.0,6258,1.0,0.0,0.0,4,8.0,1450,0,1983.0,0,47.73610599559287,-118.80762061531732,1460,5375.0,11,2014
3468,3,5.0,3.0,2500.0,5750,1.0,0.0,0.0,3,8.0,1430,1070,1999.0,0,47.63817814350695,-117.46128248538398,1980,7130.0,12,2014
3469,4,3.0,1.5,2210.0,6300,1.5,0.0,0.0,5,8.0,2210,0,1916.0,0,47.67546071111535,-117.91842099562886,2700,6300.0,6,2014
3470,4,5.0,2.75,3020.0,9187,2.0,0.0,0.0,3,9.0,3020,0,2007.0,0,47.18125582999851,-119.18918516945384,2250,9675.0,4,2015
3471,4,4.0,2.5,3290.0,7538,2.0,0.0,0.0,3,9.0,3290,0,2004.0,0,47.511599857332165,-118.5108914335196,3450,7538.0,12,2014
3472,5,4.0,4.0,5780.0,7173,2.0,0.0,0.0,3,11.0,4130,1650,2008.0,0,47.65482202138671,-117.66415494740347,3930,7994.0,12,2014
3473,3,3.0,2.5,1820.0,4910,2.0,0.0,0.0,3,8.0,1820,0,1993.0,0,47.71210257800695,-117.78498425400836,2090,6668.0,6,2014
3474,3,3.0,2.75,2500.0,10330,1.0,0.0,0.0,4,8.0,1380,1120,1978.0,0,47.899700213528526,-119.55335204583965,2270,10430.0,8,2014
3475,1,2.0,1.0,1210.0,9375,1.0,0.0,1.0,4,7.0,1210,0,1952.0,0,47.278966623463866,-117.87811436770517,1680,8400.0,11,2014
3476,3,2.0,1.5,1090.0,4000,1.0,0.0,0.0,3,8.0,970,120,1951.0,0,47.61482656138159,-116.90632419829728,1700,4000.0,6,2014
3477,3,4.0,2.25,1330.0,8400,1.5,0.0,0.0,3,8.0,1330,0,1962.0,0,47.61514878008232,-118.0012713109762,2270,12799.79,6,2014
3478,3,2.0,1.0,890.0,4590,1.0,0.0,0.0,3,7.0,890,0,1923.0,0,47.33841219863737,-119.73218519291991,1310,4590.0,6,2014
3479,3,3.0,1.75,1360.0,4998,1.0,0.0,0.0,3,8.0,1360,0,1968.0,2014,47.53838365330456,-119.36922041194816,1350,12799.79,4,2015
3480,5,5.0,3.75,4220.0,9240,2.0,0.0,2.0,5,11.0,3420,800,1991.0,0,47.765982000787375,-117.37268504860197,3380,9240.0,9,2014
3481,3,4.0,2.5,3780.0,6800,2.0,0.0,0.0,3,8.0,3780,0,2004.0,0,47.29724709498718,-118.0363822308925,3640,7326.0,4,2015
3482,2,4.0,2.0,2610.0,14321,1.5,0.0,0.0,4,6.0,1690,920,1940.0,0,47.793570560653215,-118.85413250704332,1630,8599.0,10,2014
3483,4,3.0,2.5,1980.0,2975,3.0,0.0,2.0,3,8.0,1980,0,1993.0,0,47.38344016708112,-118.51846005856126,1980,3144.0,10,2014
3484,1,3.0,1.75,1290.0,8688,1.0,0.0,0.0,4,7.0,1290,0,1980.0,0,47.32790778597111,-117.83153594257524,1750,9090.0,4,2015
3485,4,5.0,3.25,3620.0,5500,2.0,0.0,2.0,3,9.0,3620,0,2003.0,0,47.5526994264326,-117.93572038156896,3260,5500.0,10,2014
3486,4,2.0,2.5,2680.0,7392,1.0,0.0,0.0,3,9.0,2680,0,2004.0,0,48.145726242161786,-118.21477643474752,2315,7045.0,5,2014
3487,1,3.0,1.75,1200.0,8631,1.0,0.0,0.0,3,7.0,1200,0,1959.0,0,47.443380819351134,-118.32537006920325,1564,8115.0,2,2015
3488,3,2.0,2.75,1992.0,10946,1.5,1.0,4.0,5,6.0,1288,704,1903.0,0,47.40518381336857,-120.0082499189522,1110,12799.79,10,2014
3489,3,4.0,1.75,1640.0,13566,1.0,0.0,0.0,4,7.0,1120,520,1977.0,0,47.82087419621404,-119.2746157765044,1470,13530.0,2,2015
3490,3,4.0,2.75,1920.0,4400,1.0,0.0,0.0,4,6.0,960,960,1906.0,0,47.42034162730175,-118.51895858927196,1040,4400.0,2,2015
3491,2,3.0,2.25,1840.0,7326,1.0,0.0,0.0,5,7.0,1370,470,1979.0,0,47.39373619167705,-118.62155196115415,2050,7475.0,10,2014
3492,3,3.0,1.5,1310.0,9471,1.0,0.0,0.0,4,8.0,1310,0,1970.0,0,47.57069490081663,-118.29696914293532,2100,9449.0,1,2015
3493,2,2.0,1.0,1050.0,6317,1.5,0.0,0.0,4,7.0,1050,0,1913.0,0,47.75601596367834,-118.71946067060752,1600,9616.0,1,2015
3494,4,4.0,2.5,2570.0,4480,1.5,0.0,0.0,4,8.0,1580,990,1927.0,0,47.58182595161907,-118.2658645109491,2070,4480.0,10,2014
3495,2,3.0,1.0,930.0,5160,1.5,0.0,0.0,5,6.0,930,0,1919.0,0,47.495899578195264,-118.08913675550107,1060,5160.0,7,2014
3496,3,1.0,1.0,730.0,3000,1.0,0.0,0.0,3,7.0,730,0,1911.0,0,47.479799435027786,-118.81132253509097,1520,5000.0,6,2014
3497,2,2.0,2.5,1270.0,1242,3.0,0.0,0.0,3,7.0,1270,0,2008.0,0,47.54729953640362,-116.60822453644754,1280,1199.0,2,2015
3498,4,2.0,1.0,1150.0,6000,1.0,0.0,1.0,4,7.0,710,440,1921.0,0,47.69878599462509,-118.9237338775784,2450,7200.0,2,2015
3499,1,2.0,1.0,820.0,10450,1.0,0.0,0.0,4,7.0,820,0,1965.0,0,47.265170654733424,-118.25647850551329,1240,11200.0,6,2014
3500,3,4.0,1.75,3000.0,42200,1.0,0.0,3.0,3,7.0,1500,1500,1950.0,0,47.47499844052276,-118.72937431863922,2500,9821.0,5,2014
3501,3,3.0,2.0,2220.0,5000,1.0,0.0,0.0,4,7.0,1110,1110,1966.0,0,47.60467982597417,-117.7650399620396,1450,5000.0,2,2015
3502,3,5.0,3.25,2500.0,7620,1.0,0.0,3.0,3,7.0,1250,1250,1962.0,0,47.69207746156127,-118.16066414527997,2020,7620.0,5,2015
3503,1,3.0,3.5,1540.0,1427,2.0,0.0,0.0,3,7.0,1360,180,2007.0,0,47.67395418793617,-119.45482638974153,1220,4000.0,10,2014
3504,4,4.0,2.75,2750.0,15450,1.0,0.0,0.0,3,8.0,1800,950,1978.0,0,47.98750681867202,-118.65906065455388,2750,10620.0,4,2015
3505,4,4.0,2.5,3130.0,12463,1.0,0.0,0.0,4,8.0,1620,1510,1978.0,0,47.62696991090681,-117.4567047886767,2740,11779.0,10,2014
3506,3,3.0,2.0,1430.0,9250,1.0,0.0,0.0,4,8.0,990,440,1983.0,0,47.92998348780343,-118.08279091979642,1830,8003.0,4,2015
3507,4,3.0,2.5,2680.0,327135,2.0,0.0,0.0,3,8.0,2680,0,1995.0,0,47.17191897612292,-118.76856917061454,2020,12799.79,5,2014
3508,2,4.0,2.5,3010.0,5701,2.0,0.0,0.0,3,8.0,3010,0,2003.0,0,47.18353888304003,-117.54482726318788,3010,5772.0,8,2014
3509,2,3.0,1.5,1530.0,7500,1.5,0.0,0.0,3,7.0,1530,0,1986.0,0,47.37738520775343,-118.97986060143184,2080,11250.0,10,2014
3510,1,3.0,1.0,1240.0,4842,1.0,0.0,0.0,4,6.0,1240,0,1916.0,0,47.77502687651315,-118.11830661367544,1540,5110.0,5,2014
3511,2,3.0,2.5,2260.0,93218,1.0,0.0,2.0,4,6.0,2260,0,1998.0,0,47.36835223641283,-116.618699777857,2180,111078.0,3,2015
3512,5,4.0,2.25,2820.0,5000,1.5,0.0,2.0,4,9.0,1800,1020,1926.0,0,47.09800210754817,-117.75966778616797,2880,6000.0,4,2015
3513,4,3.0,2.5,3560.0,8297,1.0,0.0,2.0,4,8.0,1650,1910,1948.0,0,47.85564228056163,-118.54483596979983,2760,8297.0,2,2015
3514,1,3.0,2.25,1630.0,9145,1.0,0.0,0.0,3,7.0,1630,0,1960.0,0,47.58095837208893,-117.79673671335873,1630,9206.0,7,2014
3515,3,4.0,2.5,2880.0,23994,2.0,0.0,3.0,3,9.0,2880,0,2002.0,0,46.77501169623839,-116.185075090088,2470,17009.0,1,2015
3516,3,3.0,3.25,2200.0,7440,2.0,0.0,0.0,4,7.0,1710,490,1947.0,0,47.59363663288676,-119.41395568805623,1260,6765.0,3,2015
3517,2,3.0,1.75,1620.0,7500,1.0,0.0,0.0,3,7.0,1220,400,1981.0,0,47.30203182718851,-119.07079156581068,1470,7938.0,3,2015
3518,4,3.0,1.75,1480.0,2185,2.5,0.0,0.0,3,9.0,1480,0,2005.0,0,47.72913582275223,-118.66798001112464,1480,2441.0,5,2014
3519,4,4.0,2.5,2250.0,10696,2.0,0.0,0.0,3,8.0,2250,0,1996.0,0,47.65825210568039,-116.33444989905148,2340,13286.0,4,2015
3520,5,4.0,3.0,3540.0,11098,2.0,0.0,0.0,3,10.0,3000,540,1940.0,0,47.57338456224095,-119.91693751162376,3430,8214.0,12,2014
3521,2,3.0,2.0,1790.0,42399,1.0,0.0,0.0,4,7.0,1790,0,1990.0,0,47.11130666342004,-118.65171288817302,1330,40015.0,6,2014
3522,3,3.0,2.0,1400.0,6380,1.0,0.0,0.0,4,7.0,700,700,1924.0,0,48.02551774258082,-116.26383303238912,1690,5800.0,5,2015
3523,4,4.0,1.75,2400.0,10050,1.0,0.0,0.0,5,8.0,2400,0,1957.0,0,47.69102621625765,-116.68318321515623,1680,10050.0,1,2015
3524,3,3.0,1.5,2050.0,6384,1.0,0.0,0.0,3,7.0,1350,700,1958.0,0,47.16596253429472,-117.66531045532028,1590,7214.0,8,2014
3525,3,4.0,3.0,2640.0,5267,2.0,0.0,0.0,3,7.0,2640,0,2001.0,0,47.56812502576602,-117.01149255566872,2640,5670.0,4,2015
3526,2,3.0,1.75,2320.0,7700,1.0,0.0,0.0,5,7.0,1290,1030,1962.0,0,47.44292097718249,-118.2720251359556,1740,7210.0,9,2014
3527,5,4.0,2.5,2440.0,3600,2.5,0.0,0.0,4,8.0,2440,0,1902.0,0,47.45768027067251,-119.6237578450669,2440,5440.0,6,2014
3528,1,3.0,1.0,1260.0,7500,1.0,0.0,0.0,3,6.0,1260,0,1954.0,0,47.06003583376245,-118.19274386751611,1260,12799.79,10,2014
3529,2,4.0,2.5,1930.0,8458,2.0,0.0,0.0,3,7.0,1930,0,1993.0,0,47.39598582526138,-117.63412059080412,1670,9485.0,9,2014
3530,1,4.0,1.75,1200.0,7680,1.0,0.0,0.0,3,7.0,1200,0,1968.0,0,47.374429013369486,-117.50996115365228,1490,7800.0,6,2014
3531,3,3.0,1.0,1380.0,7015,1.5,0.0,0.0,4,7.0,1380,0,1925.0,0,47.83606007499636,-117.37219901299956,1160,6700.0,9,2014
3532,3,3.0,1.0,1470.0,6500,1.0,0.0,0.0,4,7.0,1470,0,1953.0,0,47.49409435588294,-118.83237272431818,1470,9300.0,7,2014
3533,1,3.0,1.0,2079.27,7920,1.0,0.0,0.0,3,6.0,1010,0,1925.0,0,47.53802598336306,-117.18670871190658,1520,12799.79,12,2014
3534,3,3.0,1.0,1010.0,7920,1.0,0.0,0.0,3,6.0,1010,0,1925.0,0,47.27980825039936,-118.71981944008355,1520,7560.0,3,2015
3535,2,3.0,1.5,1340.0,11744,1.0,0.0,0.0,2,7.0,1340,0,1950.0,0,47.71600693346605,-117.1509996687512,2020,13673.0,12,2014
3536,3,3.0,2.75,1670.0,1350,3.0,0.0,0.0,3,9.0,1350,320,2014.0,0,47.62805667298063,-117.9611870028242,1520,4800.0,12,2014
3537,3,3.0,1.75,2840.0,16851,1.0,0.0,3.0,3,8.0,1600,1240,1950.0,0,48.16053689359668,-117.07691212674162,2650,11063.0,2,2015
3538,1,2.0,1.0,770.0,8600,1.0,0.0,0.0,4,4.0,770,0,1914.0,0,47.696812022432695,-118.26847580328796,1420,6960.0,4,2015
3539,4,3.0,2.25,2040.0,130680,2.0,0.0,0.0,3,9.0,2040,0,1977.0,0,47.75580050439948,-119.5020224456404,3080,39630.0,9,2014
3540,3,4.0,2.5,2079.27,12145,2.0,0.0,0.0,3,8.0,3052,0,2004.0,0,47.232405257184496,-119.1508447362538,2767,8604.0,1,2015
3541,4,3.0,2.5,2620.0,14248,2.0,0.0,0.0,4,8.0,1830,790,1977.0,0,47.80453543787489,-116.78164198466698,2620,12343.0,9,2014
3542,2,5.0,2.25,3120.0,10400,2.0,0.0,0.0,3,8.0,3120,0,1980.0,0,47.21340806883258,-119.0409329659494,2160,8267.0,2,2015
3543,3,2.0,1.0,1100.0,3975,1.0,0.0,0.0,3,7.0,900,200,1950.0,0,47.70314356913851,-117.57142404030274,1110,4280.0,5,2015
3544,5,4.0,2.75,3410.0,95396,1.5,0.0,0.0,4,10.0,3410,0,1962.0,0,47.87722173164034,-117.81428891701452,3721,35352.0,7,2014
3545,4,5.0,2.75,2510.0,9180,1.0,0.0,1.0,4,8.0,1600,910,1975.0,0,47.44671333666982,-117.69191954823324,2650,9780.0,7,2014
3546,2,3.0,1.75,1680.0,8629,1.0,0.0,0.0,3,8.0,1200,480,1977.0,0,47.02818684213002,-119.0221955461025,1990,8400.0,10,2014
3547,3,3.0,2.0,1960.0,6450,1.0,0.0,0.0,4,7.0,1000,960,1977.0,0,47.14338298741468,-117.00987934442264,1660,20720.0,2,2015
3548,3,2.0,1.0,1040.0,6900,1.0,0.0,0.0,4,7.0,1040,0,1915.0,0,47.577473129702966,-118.11952503163266,1620,6280.0,4,2015
3549,3,5.0,1.5,1750.0,9780,1.5,0.0,0.0,4,7.0,1750,0,1961.0,0,47.445363774393485,-118.93701002044524,1750,10295.0,10,2014
3550,4,3.0,3.25,2170.0,12508,1.5,0.0,0.0,5,9.0,1650,520,1928.0,1970,47.27159365792328,-116.52915893316772,2720,21070.0,5,2014
3551,3,3.0,2.5,1639.0,2710,2.0,0.0,0.0,3,8.0,1479,160,2003.0,0,47.35075758091169,-118.97774863941513,1580,1733.0,8,2014
3552,3,4.0,2.25,2100.0,9984,1.0,0.0,0.0,4,7.0,1290,810,1973.0,0,47.69732246203818,-118.15362742919724,1930,10511.0,6,2014
3553,2,2.0,1.0,880.0,1753,2.0,0.0,0.0,4,7.0,880,0,1945.0,0,47.68538278687221,-118.30938768978088,1010,1748.0,10,2014
3554,3,3.0,1.75,1940.0,8376,1.0,0.0,0.0,4,8.0,1290,650,1963.0,0,47.57030245965872,-117.76767451551056,2400,8674.0,4,2015
3555,2,4.0,2.5,2490.0,11650,1.0,0.0,0.0,3,7.0,1390,1100,1990.0,0,47.35787399461796,-118.65683224257904,2010,10495.0,10,2014
3556,5,3.0,2.25,2060.0,7080,2.0,0.0,0.0,3,9.0,1800,260,1940.0,0,47.56932440062276,-115.9928083639454,3070,7500.0,4,2015
3557,5,4.0,2.5,2720.0,10455,2.0,0.0,2.0,3,10.0,2500,220,1981.0,0,47.497577761064925,-116.76107339204506,3240,12348.0,9,2014
3558,3,3.0,2.25,2180.0,6850,1.0,0.0,0.0,3,7.0,1750,430,1973.0,0,47.30514392936488,-117.94687103443825,1740,7016.0,7,2014
3559,5,4.0,3.25,3600.0,38016,2.0,0.0,2.0,3,11.0,3310,290,1991.0,0,47.34423034448808,-118.80038117914668,2440,22693.0,10,2014
3560,1,2.0,1.0,840.0,9000,1.0,0.0,0.0,5,6.0,840,0,1951.0,0,47.544369420694615,-119.53225259881371,1350,10400.0,4,2015
3561,3,3.0,2.0,2370.0,12196,2.0,0.0,0.0,4,7.0,2370,0,1970.0,0,48.060979013425005,-117.78081292161266,1380,12196.0,8,2014
3562,3,4.0,2.25,2270.0,9100,2.0,0.0,0.0,3,7.0,2270,0,1978.0,0,47.88084455519223,-118.82219414468535,1710,7910.0,4,2015
3563,3,3.0,2.5,2720.0,7043,2.0,0.0,0.0,3,9.0,2720,0,2003.0,0,46.94924902347486,-118.31081873614636,2640,6958.0,12,2014
3564,4,3.0,1.5,1140.0,4800,1.5,0.0,0.0,3,7.0,1140,0,1915.0,0,47.63273151089692,-117.02959766871577,1260,4800.0,3,2015
3565,5,4.0,2.5,2460.0,5000,2.0,0.0,0.0,5,8.0,1620,840,1938.0,0,47.43237692025792,-118.61419173034574,2320,5000.0,6,2014
3566,2,3.0,1.5,1240.0,9196,1.0,0.0,0.0,3,8.0,1240,0,1968.0,0,47.8570633190572,-118.11048307673742,1690,10800.0,1,2015
3567,5,5.0,4.5,10040.0,37325,2.0,1.0,2.0,3,11.0,7680,2360,1940.0,2001,47.39189542168198,-119.2026394107743,3930,25449.0,6,2014
3568,3,3.0,2.25,1670.0,9500,1.0,0.0,0.0,3,7.0,1170,500,1977.0,0,47.559238738116456,-118.57613515485826,1470,9500.0,8,2014
3569,4,4.0,1.75,2220.0,6731,1.0,0.0,0.0,4,7.0,1110,1110,1953.0,0,47.71355516726827,-116.86042071628478,1600,6350.0,4,2015
3570,2,3.0,1.0,980.0,9903,1.0,0.0,0.0,4,7.0,980,0,1966.0,0,47.974740785551205,-118.75054553499538,1830,9903.0,12,2014
3571,1,2.0,1.0,1100.0,6000,1.5,0.0,0.0,4,6.0,1100,0,1900.0,0,47.6704294527826,-116.95083151251237,1280,6000.0,5,2015
3572,3,2.0,1.75,2770.0,19700,2.0,0.0,0.0,3,8.0,1780,990,1983.0,0,47.62362928378055,-119.09093058279576,2360,9700.0,8,2014
3573,5,4.0,2.75,4250.0,10925,2.0,0.0,0.0,3,10.0,4250,0,2003.0,0,47.69459417811164,-118.82084224033903,4650,12799.79,4,2015
3574,3,2.0,2.0,1370.0,4866,1.0,0.0,0.0,3,8.0,1370,0,2005.0,0,47.413120242726016,-120.94244851661016,1365,4784.0,8,2014
3575,3,3.0,1.5,1480.0,13457,1.0,0.0,0.0,3,7.0,1480,0,1959.0,0,47.623768222453776,-119.47885946766309,2100,10517.0,9,2014
3576,5,4.0,3.75,3770.0,4000,2.5,0.0,0.0,5,9.0,2890,880,1916.0,0,47.5120400918744,-118.00332208368422,2800,5000.0,11,2014
3577,3,6.0,3.0,2870.0,206474,2.0,0.0,0.0,3,7.0,2330,540,1960.0,1985,47.30622519058779,-118.6489438939622,2380,59677.0,12,2014
3578,4,3.0,2.5,3820.0,35016,2.0,0.0,0.0,4,9.0,3820,0,1987.0,0,47.570538379646855,-117.57869517589432,3010,35190.0,12,2014
3579,5,3.0,2.75,4120.0,16365,1.0,0.0,2.0,3,12.0,4120,0,1999.0,0,47.27911873542136,-118.37205007607322,4020,14110.0,4,2015
3580,3,3.0,2.25,1590.0,7267,1.0,0.0,0.0,4,7.0,1100,490,1976.0,0,47.57550786779086,-120.67294758561628,2060,8336.0,8,2014
3581,1,3.0,1.0,1520.0,8600,1.0,0.0,0.0,3,6.0,1040,480,1951.0,0,47.5350180833521,-119.330449110321,1320,8600.0,7,2014
3582,4,4.0,2.5,2350.0,4675,2.0,0.0,0.0,3,9.0,2150,200,1923.0,0,47.92090236768375,-117.522885749371,2240,3848.0,5,2015
3583,3,3.0,2.5,1540.0,6100,1.0,0.0,0.0,3,6.0,770,770,1944.0,2014,47.24213734902583,-119.24324981577357,1710,5950.0,7,2014
3584,5,3.0,3.25,3786.0,38038,1.0,1.0,4.0,3,9.0,1934,1852,1978.0,2006,47.46762475112972,-119.33351582390478,2850,33361.0,7,2014
3585,1,4.0,2.25,1500.0,5393,2.0,0.0,0.0,3,7.0,1500,0,1999.0,0,47.53232319485706,-118.71861588315907,1500,5952.0,7,2014
3586,2,6.0,2.0,1750.0,17685,1.0,0.0,0.0,4,5.0,1750,0,1943.0,0,47.387916339219146,-117.7423096246062,1750,9209.0,4,2015
3587,3,3.0,1.5,1800.0,8303,1.0,0.0,0.0,3,7.0,1200,600,1957.0,0,47.75500663765953,-117.67844692064124,1800,8171.0,7,2014
3588,2,2.0,1.75,1180.0,55321,1.0,0.0,0.0,3,8.0,1180,0,1941.0,2004,47.40142505457637,-117.39605759450076,1480,56192.0,8,2014
3589,3,2.0,1.0,830.0,6030,1.0,0.0,0.0,4,6.0,830,0,1925.0,0,47.73253929000833,-119.70867053027057,1280,6030.0,12,2014
3590,3,3.0,1.75,1540.0,9450,1.0,0.0,0.0,4,7.0,1040,500,1919.0,0,47.88565213317543,-118.69488566775782,1200,5400.0,9,2014
3591,3,3.0,2.25,1610.0,8296,2.0,0.0,0.0,3,8.0,1610,0,1978.0,0,47.50005528782878,-118.14712884211148,1610,8288.0,8,2014
3592,4,3.0,2.25,1990.0,10260,2.0,0.0,0.0,4,8.0,1990,0,1987.0,0,47.829970194944565,-118.63123762300746,1990,10260.0,5,2014
3593,3,3.0,2.5,2070.0,4132,2.0,0.0,0.0,3,8.0,2070,0,1999.0,0,47.833233245494576,-118.092015082682,1530,5606.0,6,2014
3594,3,3.0,1.75,1760.0,12874,1.0,0.0,0.0,4,7.0,1230,530,1967.0,0,47.39439083881792,-117.67920886754423,1950,12799.79,6,2014
3595,3,3.0,1.75,1740.0,8528,1.0,0.0,0.0,4,7.0,1290,450,1939.0,0,47.722484419312494,-117.3472840493093,1610,8528.0,12,2014
3596,2,3.0,1.0,1280.0,8184,1.5,0.0,0.0,4,6.0,1280,0,1947.0,0,47.8136136325162,-117.41512244289451,1120,8184.0,6,2014
3597,2,3.0,1.75,1460.0,7203,1.0,0.0,0.0,3,7.0,1460,0,1990.0,0,47.48482849988096,-117.96270970197912,1570,7203.0,3,2015
3598,5,4.0,3.25,3770.0,982998,2.0,0.0,0.0,3,10.0,3770,0,1992.0,0,47.63593225325202,-119.48469066456616,2290,37141.0,9,2014
3599,3,4.0,1.75,2410.0,8447,2.0,0.0,3.0,4,8.0,2060,350,1936.0,1980,47.45651191984153,-117.04183219090598,2520,14789.0,8,2014
3600,3,4.0,1.75,2410.0,8447,2.0,0.0,3.0,4,8.0,2060,350,1936.0,1980,47.558478037093344,-117.86494347166996,2520,14789.0,10,2014
3601,1,3.0,1.75,1400.0,7300,2.0,0.0,0.0,3,6.0,1400,0,1948.0,0,48.09472073096753,-117.82799678186989,1440,10825.0,8,2014
3602,2,3.0,2.5,2100.0,7587,2.0,0.0,0.0,3,9.0,2100,0,1990.0,0,47.40671375942285,-116.40586277762412,2330,8119.0,2,2015
3603,4,4.0,3.5,5360.0,25800,1.0,0.0,0.0,3,9.0,3270,2090,1971.0,0,47.45353642541997,-117.31180789938676,2650,21781.0,5,2015
3604,2,3.0,1.0,1000.0,9150,1.0,0.0,0.0,3,7.0,1000,0,1969.0,0,47.53234748064905,-118.1814809011109,1490,10647.0,6,2014
3605,4,4.0,3.5,3150.0,6175,2.0,0.0,0.0,3,9.0,3150,0,2001.0,0,47.62281686261423,-119.15482723199622,3150,6986.0,9,2014
3606,5,5.0,3.5,4180.0,17841,2.0,0.0,2.0,3,10.0,3160,1020,1990.0,0,47.31956329424692,-118.84985281605476,3260,12608.0,9,2014
3607,5,4.0,2.25,2840.0,20242,1.0,0.0,0.0,3,8.0,2240,600,1972.0,0,47.812835761407,-118.55444965602562,2840,20372.0,12,2014
3608,3,4.0,2.5,2110.0,35091,1.0,0.0,0.0,4,8.0,1290,820,1985.0,0,47.41729260331659,-118.19805714034943,2740,36427.0,6,2014
3609,3,2.0,1.5,1660.0,4000,1.0,0.0,0.0,3,7.0,1000,660,1950.0,0,47.97471734062975,-118.46551952461684,1570,5500.0,9,2014
3610,4,4.0,3.0,2160.0,4400,1.0,0.0,0.0,5,7.0,1320,840,1921.0,0,47.61304984809354,-118.47806098590144,1430,12799.79,9,2014
3611,3,3.0,1.75,1920.0,3844,1.0,0.0,0.0,3,7.0,1170,750,1967.0,0,47.59301902179163,-120.38239344634832,1480,3844.0,5,2015
3612,2,4.0,2.5,2310.0,8030,2.0,0.0,0.0,3,7.0,2310,0,1978.0,0,47.9080188942038,-117.84089087417692,1780,8041.0,6,2014
3613,4,3.0,2.25,2079.27,4000,1.5,0.0,2.0,5,7.0,1520,810,1927.0,0,47.60335631022717,-118.9023776382898,1870,4000.0,5,2014
3614,1,5.0,2.5,2340.0,13713,1.0,0.0,0.0,2,8.0,1670,670,1967.0,0,47.40771529337452,-117.12967571790016,2080,11000.0,7,2014
3615,3,4.0,2.5,2590.0,5756,2.0,0.0,0.0,3,8.0,2590,0,2001.0,0,47.43738343828743,-117.28338047561522,2620,6109.0,7,2014
3616,3,2.0,3.0,1410.0,1240,2.0,0.0,0.0,3,8.0,1140,270,2006.0,0,47.25931775856907,-119.18211632869628,1410,1273.0,5,2014
3617,2,3.0,2.75,2850.0,8039,1.0,0.0,0.0,4,8.0,1540,1310,1989.0,0,47.4106857969361,-118.61743685965006,2240,7727.0,7,2014
3618,1,2.0,1.0,730.0,6728,1.0,0.0,0.0,3,6.0,730,0,1953.0,0,46.90188109147224,-117.8716062524454,1170,7034.0,4,2015
3619,3,3.0,1.75,1470.0,6250,1.0,0.0,3.0,4,7.0,1070,400,1939.0,0,47.3709666949613,-117.75504295693244,2630,7050.0,6,2014
3620,3,4.0,2.25,2330.0,11400,1.0,0.0,0.0,4,8.0,2330,0,1974.0,0,47.46581419873605,-117.70752654021967,2640,10200.0,8,2014
3621,2,4.0,2.25,2460.0,11250,1.0,0.0,0.0,4,8.0,2460,0,1959.0,0,47.54799631124571,-117.66403874999448,1630,10216.0,6,2014
3622,1,2.0,1.0,990.0,8140,1.0,0.0,0.0,1,6.0,990,0,1910.0,0,47.55307118629774,-120.0023484671094,2150,5000.0,5,2015
