measure,year,month,sector,size,district,elevation,floors,built,tmp_min,tmp_mean,tmp_max,cost,source
2188,2013,8.0,,301.0,4,19.0,6.0,1937.0,21.6,29.4,36.4,1331.2,oil
2189,2005,12.0,education,243.0,8,19.0,6.0,1991.0,8.3,14.8,19.1,2374.98,elec
2190,2008,,education,812.0,7,337.0,3.0,2008.0,7.9,,26.7,1771.61,gas
2191,2012,1.0,education,911.0,5,172.0,1.0,1986.0,9.4,15.0,23.1,1281.32,elec
2192,2009,6.0,commercial,524.0,6,117.0,3.0,1929.0,23.3,30.4,35.7,2834.63,elec
2193,2012,1.0,office,549.0,8,19.0,3.0,1972.0,7.9,15.2,25.5,771.98,gas
2194,2007,2.0,commercial,277.0,2,12.0,5.0,2009.0,11.3,18.7,23.7,3105.5,elec
2195,2009,10.0,factory,625.0,2,51.0,1.0,1975.0,14.0,23.2,28.1,319.69,gas
2196,2009,2.0,education,427.0,4,55.0,1.0,1946.0,13.3,19.3,,301.8,gas
2197,2008,6.0,factory,3888.0,8,172.0,1.0,1963.0,22.2,31.0,37.8,2729.38,oil
2198,2006,12.0,factory,1272.0,2,19.0,3.0,1922.0,10.3,14.8,21.9,3702.28,elec
2199,2012,8.0,factory,407.0,4,-7.0,4.0,1979.0,21.6,29.1,33.7,719.17,gas
2200,2008,2.0,commercial,553.0,4,12.0,2.0,2001.0,14.4,19.7,25.2,1056.01,gas
2201,2005,4.0,commercial,425.0,8,117.0,3.0,1956.0,17.8,26.3,32.1,1487.88,oil
2202,2014,8.0,residential,982.0,8,55.0,28.0,1959.0,23.9,29.3,37.4,25193.81,elec
2203,2011,2.0,commercial,425.0,8,117.0,3.0,1956.0,13.9,19.4,25.5,677.3,gas
2204,2005,5.0,office,1296.0,3,12.0,20.0,2008.0,23.3,28.7,34.8,,gas
2205,2013,11.0,commercial,317.0,8,51.0,2.0,1976.0,13.1,19.0,25.7,455.66,gas
2206,2005,11.0,education,429.0,5,37.0,5.0,1994.0,13.7,18.9,26.3,2361.08,elec
2207,2007,10.0,commercial,425.0,8,117.0,3.0,1956.0,15.8,23.6,32.9,956.19,gas
2208,2012,1.0,office,1249.0,6,12.0,9.0,1940.0,10.6,15.8,22.1,8014.83,gas
2209,2008,2.0,residential,3228.0,3,-7.0,5.0,1944.0,13.1,19.3,30.0,15374.32,elec
2210,2012,1.0,education,1114.0,4,51.0,4.0,1924.0,9.1,,18.8,6153.87,oil
2211,2014,3.0,commercial,488.0,2,55.0,5.0,1995.0,13.7,24.3,32.0,5050.21,elec
2212,2013,8.0,education,243.0,8,19.0,6.0,1991.0,23.2,,36.8,2177.06,elec
2213,2014,6.0,commercial,365.0,3,203.0,2.0,1963.0,21.8,29.6,33.8,1236.21,elec
2214,2007,,commercial,312.0,4,172.0,3.0,1959.0,24.2,30.5,36.1,812.45,gas
2215,2008,1.0,commercial,1128.0,6,172.0,1.0,2008.0,9.5,15.1,22.8,1981.93,oil
2216,2013,6.0,office,474.0,2,51.0,26.0,1992.0,24.7,30.9,36.5,8404.97,gas
2217,2007,9.0,residential,464.0,3,12.0,3.0,2001.0,17.7,,31.9,1171.05,oil
2218,2007,8.0,education,545.0,5,19.0,4.0,2002.0,24.9,30.2,34.5,1686.46,oil
2219,2011,8.0,education,581.0,7,337.0,5.0,1984.0,21.8,28.4,38.4,4078.62,oil
2220,2009,7.0,commercial,1003.0,4,-7.0,6.0,1994.0,25.8,30.7,35.5,6210.21,oil
2221,2007,3.0,education,388.0,4,172.0,2.0,1936.0,15.5,22.6,28.4,1149.85,elec
2222,2010,,commercial,551.0,1,203.0,3.0,1927.0,23.0,28.4,33.6,1883.18,gas
2223,2012,11.0,commercial,813.0,3,12.0,4.0,1961.0,14.6,19.3,25.4,4799.69,oil
2224,2011,5.0,office,1203.0,8,172.0,17.0,1963.0,21.7,30.0,36.0,18344.55,oil
2225,2006,12.0,commercial,912.0,6,172.0,6.0,1951.0,3.5,,21.5,9052.77,oil
2226,2006,12.0,commercial,277.0,2,12.0,5.0,2009.0,7.1,14.8,20.6,2508.29,elec
2227,2007,7.0,residential,863.0,5,19.0,,1940.0,24.5,30.3,37.7,2689.96,gas
2228,2011,8.0,factory,1515.0,3,117.0,6.0,1934.0,20.8,29.6,36.6,6872.04,elec
2229,2012,5.0,office,258.0,4,117.0,11.0,1950.0,22.4,28.8,34.3,1975.67,oil
2230,2005,1.0,commercial,1869.0,5,117.0,4.0,1987.0,8.5,14.8,20.9,10667.35,elec
2231,2007,9.0,office,1342.0,6,19.0,5.0,1944.0,22.1,,,6280.56,oil
2232,2007,9.0,commercial,803.0,6,203.0,,1964.0,21.1,27.0,31.9,,oil
2233,2010,4.0,education,260.0,4,55.0,5.0,1979.0,19.8,27.7,34.8,1258.09,oil
2234,2005,2.0,office,493.0,1,51.0,28.0,1995.0,12.2,19.5,25.2,9885.04,gas
2235,2010,8.0,education,403.0,5,337.0,6.0,1954.0,19.9,28.4,35.1,2165.93,oil
2236,2013,10.0,residential,689.0,5,51.0,22.0,1931.0,15.8,23.5,30.6,12374.29,gas
2237,2006,3.0,office,1210.0,1,117.0,7.0,2004.0,19.4,24.6,33.4,6616.76,gas
2238,2013,3.0,education,301.0,4,19.0,6.0,1937.0,18.2,23.6,31.5,1921.9,oil
2239,2009,11.0,commercial,260.0,7,337.0,6.0,1929.0,10.6,19.6,26.7,1790.77,gas
2240,2011,1.0,education,429.0,5,37.0,5.0,1994.0,9.9,15.5,22.9,1804.14,gas
2241,2006,2.0,residential,863.0,5,19.0,4.0,1940.0,15.1,19.3,23.3,2561.87,gas
2242,2005,4.0,education,420.0,1,12.0,6.0,1925.0,21.7,,33.7,2067.06,gas
2243,2007,5.0,education,399.0,5,12.0,4.0,1975.0,23.0,29.0,36.7,2244.77,elec
2244,2007,11.0,education,299.0,6,37.0,5.0,1936.0,14.5,19.7,26.4,1279.12,gas
2245,2012,1.0,commercial,1554.0,4,37.0,1.0,1995.0,7.7,14.4,18.5,2302.66,elec
2246,2005,4.0,office,493.0,1,51.0,28.0,1995.0,18.3,27.1,33.8,8087.76,gas
2247,2014,6.0,office,493.0,1,51.0,28.0,1995.0,21.9,,37.5,15460.48,elec
2248,2013,7.0,office,921.0,6,51.0,27.0,1979.0,23.6,30.3,35.9,29243.59,elec
2249,2014,7.0,commercial,596.0,1,337.0,6.0,1984.0,25.2,30.1,35.0,6448.24,elec
2250,2010,7.0,office,804.0,1,337.0,18.0,1995.0,24.0,30.7,36.6,11305.53,gas
2251,2005,5.0,office,356.0,1,55.0,25.0,1952.0,24.5,29.4,34.9,7974.4,elec
2252,2013,10.0,education,254.0,1,337.0,3.0,1963.0,17.0,23.5,31.2,1228.95,elec
2253,2010,1.0,residential,317.0,6,12.0,23.0,1945.0,9.5,15.4,21.9,7799.49,oil
2254,2006,10.0,office,435.0,6,117.0,9.0,1990.0,16.3,23.5,30.6,3648.1,oil
2255,2006,5.0,commercial,260.0,4,117.0,4.0,2009.0,22.0,28.4,31.7,1883.48,elec
2256,2005,8.0,residential,177.0,5,337.0,25.0,1947.0,21.2,30.2,39.0,4104.96,gas
2257,2008,9.0,commercial,615.0,6,172.0,5.0,1998.0,21.2,,33.1,3069.46,gas
2258,2007,5.0,residential,390.0,7,55.0,15.0,1933.0,24.0,28.7,35.7,5903.38,oil
2259,2006,2.0,residential,2730.0,1,-7.0,17.0,1973.0,10.2,19.1,25.5,39764.09,elec
2260,2006,8.0,education,1013.0,4,117.0,6.0,1977.0,24.2,29.1,36.0,6570.8,oil
2261,2007,2.0,residential,686.0,3,172.0,18.0,1950.0,14.9,19.7,23.8,,oil
2262,2009,9.0,education,1527.0,5,117.0,3.0,1983.0,20.6,,33.4,6163.02,elec
2263,2007,3.0,residential,661.0,5,-7.0,12.0,1938.0,17.3,24.6,30.8,7639.66,elec
2264,2009,10.0,education,399.0,5,12.0,4.0,1975.0,17.7,23.9,27.4,1895.13,gas
2265,2005,11.0,commercial,501.0,8,117.0,6.0,2009.0,8.7,19.4,27.1,1972.56,gas
2266,2007,9.0,factory,368.0,7,-7.0,1.0,1932.0,20.2,26.0,31.3,337.71,elec
2267,2007,2.0,office,813.0,8,-7.0,20.0,2000.0,11.2,20.2,27.6,19312.98,elec
2268,2007,9.0,residential,863.0,5,19.0,4.0,1940.0,22.1,,34.8,2689.96,gas
2269,2013,5.0,education,338.0,4,117.0,5.0,2007.0,22.8,29.3,34.0,1660.93,oil
2270,2012,6.0,commercial,277.0,2,12.0,5.0,2009.0,23.0,31.2,36.7,1911.08,elec
2271,2014,4.0,office,460.0,3,12.0,16.0,1981.0,22.5,26.8,33.0,5166.72,oil
2272,2014,5.0,factory,2362.0,6,117.0,6.0,2007.0,24.1,29.3,34.4,4942.48,gas
2273,2011,2.0,office,479.0,1,203.0,27.0,1973.0,14.5,20.2,25.8,13848.95,oil
2274,2012,11.0,office,331.0,1,55.0,19.0,1964.0,13.4,19.3,25.4,6702.03,oil
2275,2006,3.0,education,1107.0,4,203.0,4.0,1927.0,17.7,24.2,28.8,4936.73,oil
2276,2010,5.0,commercial,854.0,4,337.0,1.0,1936.0,24.3,29.9,36.1,815.4,gas
2277,2010,9.0,education,187.0,1,172.0,4.0,2002.0,21.7,27.4,32.6,1055.58,elec
2278,2010,2.0,office,258.0,4,117.0,11.0,1950.0,12.5,19.6,26.4,3040.56,oil
2279,2011,7.0,residential,623.0,1,51.0,26.0,1999.0,25.4,30.2,37.2,10802.45,oil
2280,2012,11.0,commercial,1554.0,4,37.0,1.0,1995.0,14.0,20.3,26.5,1551.2,gas
2281,2014,2.0,commercial,547.0,6,37.0,5.0,1992.0,13.9,19.2,23.1,,elec
2282,2006,12.0,commercial,290.0,2,-7.0,5.0,,10.3,15.5,22.1,2876.1,elec
2283,2005,7.0,commercial,877.0,2,55.0,2.0,1984.0,23.3,30.7,38.9,3025.3,elec
2284,2008,4.0,office,943.0,8,37.0,7.0,1925.0,22.5,,34.4,8587.11,elec
2285,2013,12.0,residential,390.0,7,55.0,15.0,1933.0,6.3,15.1,21.8,6781.32,elec
2286,2013,1.0,commercial,239.0,7,117.0,6.0,1959.0,9.7,,20.8,2844.37,elec
2287,2011,1.0,education,256.0,7,37.0,2.0,1946.0,10.4,15.5,26.2,949.62,elec
2288,2013,6.0,education,451.0,1,337.0,5.0,1993.0,25.3,,40.2,2727.65,elec
2289,2006,10.0,factory,595.0,7,37.0,1.0,1999.0,16.1,23.6,28.0,302.27,gas
2290,2012,11.0,factory,2362.0,6,117.0,6.0,2007.0,12.9,20.1,25.9,12499.7,elec
2291,2008,7.0,,529.0,1,55.0,4.0,1974.0,21.7,29.7,34.4,1653.02,gas
2292,2012,2.0,education,581.0,7,337.0,5.0,1984.0,11.0,19.7,27.8,3588.34,oil
2293,2014,9.0,commercial,524.0,6,117.0,3.0,1929.0,21.1,26.1,32.3,1159.82,gas
2294,2007,2.0,office,225.0,6,19.0,23.0,1946.0,11.6,19.4,26.5,6375.6,elec
2295,2011,12.0,education,529.0,1,55.0,4.0,1974.0,5.6,15.5,24.2,2636.74,oil
2296,2010,7.0,commercial,657.0,5,337.0,1.0,1964.0,23.5,31.3,36.5,890.59,elec
2297,2007,1.0,commercial,203.0,6,117.0,4.0,1953.0,6.9,15.2,22.4,1082.23,elec
2298,2008,9.0,commercial,941.0,3,117.0,4.0,1954.0,18.1,25.9,30.1,4188.12,oil
2299,2010,1.0,commercial,844.0,3,-7.0,2.0,1996.0,10.0,15.3,21.4,2501.21,elec
2300,2013,9.0,commercial,367.0,2,-7.0,6.0,1974.0,21.1,26.5,32.3,1892.22,gas
2301,2014,11.0,office,286.0,3,55.0,15.0,1937.0,14.3,19.6,25.2,,gas
2302,2007,10.0,factory,452.0,5,-7.0,2.0,1939.0,19.3,24.2,29.6,507.5,oil
2303,2009,3.0,residential,982.0,8,55.0,28.0,1959.0,17.4,24.4,30.6,19905.39,oil
2304,2009,9.0,commercial,334.0,8,37.0,4.0,2001.0,19.4,27.3,34.8,793.2,gas
2305,2014,5.0,education,594.0,8,203.0,3.0,1936.0,23.4,29.7,36.6,1834.75,oil
2306,2005,11.0,commercial,357.0,7,337.0,6.0,1921.0,15.5,19.8,24.9,2351.96,gas
2307,2013,3.0,office,373.0,8,203.0,16.0,1940.0,16.7,23.8,29.9,9113.85,elec
2308,2005,4.0,education,399.0,5,12.0,4.0,1975.0,20.0,26.0,33.3,1494.6,oil
2309,2012,10.0,,1107.0,4,203.0,4.0,1927.0,15.6,23.5,30.8,3459.15,gas
2310,2007,6.0,commercial,1265.0,7,117.0,3.0,1971.0,20.3,31.1,36.4,3219.94,gas
2311,2010,11.0,residential,313.0,3,-7.0,,1978.0,12.1,19.8,27.8,1953.42,oil
2312,2005,6.0,office,577.0,6,203.0,3.0,1941.0,23.7,30.3,34.9,1620.22,oil
2313,2009,9.0,commercial,372.0,6,55.0,3.0,1997.0,19.5,26.3,33.7,1321.35,oil
2314,2009,10.0,factory,2362.0,6,117.0,6.0,2007.0,17.0,23.5,27.8,6589.98,gas
2315,2011,5.0,commercial,803.0,6,203.0,4.0,1964.0,22.5,29.0,37.7,5540.06,elec
2316,2007,9.0,education,337.0,8,203.0,1.0,1940.0,21.2,,33.2,480.33,elec
2317,2009,10.0,factory,1272.0,2,19.0,3.0,1922.0,16.0,23.3,29.6,2049.48,gas
2318,2010,3.0,commercial,290.0,2,-7.0,5.0,1981.0,17.6,23.9,31.8,2375.91,elec
2319,2014,10.0,residential,293.0,8,172.0,28.0,1972.0,14.2,22.7,28.5,6728.19,oil
2320,2011,9.0,office,487.0,1,51.0,2.0,1934.0,21.9,26.8,32.8,759.72,oil
2321,2007,9.0,education,585.0,8,12.0,3.0,1924.0,20.6,27.4,35.0,1642.68,oil
2322,2013,12.0,,547.0,7,203.0,1.0,1979.0,7.4,,24.4,1183.62,elec
2323,2011,2.0,education,243.0,8,19.0,6.0,1991.0,16.1,,27.6,,elec
2324,2010,6.0,commercial,657.0,6,-7.0,1.0,1963.0,24.4,30.0,34.5,717.44,oil
2325,2008,9.0,,575.0,6,19.0,5.0,1979.0,16.4,,31.8,5409.6,elec
2326,2012,3.0,factory,819.0,3,37.0,6.0,2006.0,21.0,24.1,28.3,3900.73,elec
2327,2010,1.0,residential,594.0,8,337.0,26.0,1994.0,8.2,15.0,20.5,18613.55,oil
2328,2013,3.0,factory,323.0,5,117.0,3.0,1963.0,18.1,24.2,33.3,607.91,oil
2329,2009,3.0,office,176.0,6,55.0,24.0,1972.0,17.4,,30.2,3620.9,oil
2330,2013,9.0,commercial,657.0,5,337.0,1.0,1964.0,22.3,26.3,31.5,758.47,gas
2331,2014,9.0,commercial,277.0,2,12.0,5.0,2009.0,22.5,27.2,31.9,2866.62,elec
2332,2010,9.0,factory,388.0,2,337.0,1.0,1941.0,20.1,27.1,34.2,238.15,gas
2333,2012,9.0,office,460.0,3,12.0,16.0,1981.0,22.0,28.2,36.2,5683.39,oil
2334,2005,10.0,commercial,367.0,2,-7.0,6.0,1974.0,18.9,23.0,32.7,3798.01,elec
2335,2011,5.0,commercial,360.0,3,12.0,3.0,1948.0,23.1,29.6,36.4,1167.57,oil
2336,2006,6.0,office,623.0,2,172.0,8.0,1974.0,26.6,30.1,35.1,4703.9,oil
2337,2005,9.0,education,1114.0,4,51.0,4.0,1924.0,19.3,26.2,31.1,6602.72,elec
2338,2014,8.0,commercial,547.0,2,172.0,1.0,1923.0,26.0,30.0,35.6,755.61,oil
2339,2009,12.0,residential,1068.0,1,12.0,11.0,1946.0,8.7,14.4,19.8,7227.31,gas
2340,2011,7.0,commercial,941.0,3,117.0,4.0,1954.0,23.3,31.1,38.1,3329.33,oil
2341,2007,5.0,office,464.0,5,55.0,18.0,1947.0,22.0,28.5,34.7,9789.21,elec
2342,2008,12.0,residential,863.0,5,19.0,4.0,1940.0,9.9,15.0,20.7,3434.38,oil
2343,2014,2.0,residential,982.0,8,55.0,28.0,1959.0,9.5,19.0,27.6,13256.15,gas
2344,2005,,residential,686.0,3,172.0,18.0,1950.0,19.9,26.0,31.8,527.1,gas
2345,2011,7.0,commercial,539.0,6,172.0,4.0,2009.0,23.9,29.8,35.5,3718.67,elec
2346,2007,3.0,residential,648.0,8,172.0,29.0,1937.0,14.9,23.8,31.8,7172.38,gas
2347,2010,2.0,education,312.0,1,-7.0,1.0,1941.0,12.8,19.9,27.8,461.26,elec
2348,2010,4.0,commercial,351.0,3,203.0,5.0,1946.0,20.2,26.8,32.4,143.96,gas
2349,2011,9.0,office,286.0,3,55.0,15.0,1937.0,20.3,26.4,33.3,251.35,gas
2350,2010,2.0,residential,1068.0,1,12.0,11.0,1946.0,11.2,19.4,26.7,5506.52,gas
2351,2005,1.0,commercial,437.0,1,-7.0,3.0,1960.0,6.5,14.6,20.6,2055.65,elec
2352,2007,11.0,office,356.0,1,55.0,25.0,1952.0,13.3,19.5,27.4,11296.72,oil
2353,2012,5.0,factory,937.0,3,37.0,4.0,1969.0,22.8,28.4,34.0,2663.98,oil
2354,2011,9.0,education,425.0,5,-7.0,4.0,1932.0,22.1,27.5,33.9,2287.08,elec
2355,2010,10.0,residential,1024.0,6,203.0,23.0,1967.0,16.5,23.0,29.7,11827.81,gas
2356,2013,11.0,commercial,1029.0,5,117.0,4.0,1956.0,14.1,19.3,26.1,5806.11,oil
2357,2013,10.0,education,493.0,2,51.0,2.0,1993.0,19.1,23.5,28.8,1222.08,oil
2358,2005,7.0,office,1218.0,5,172.0,23.0,1959.0,21.8,30.7,38.3,20790.31,gas
2359,2007,9.0,factory,833.0,2,117.0,4.0,1935.0,21.8,26.3,32.2,2465.76,oil
2360,2012,7.0,residential,623.0,1,51.0,26.0,1999.0,25.3,31.6,37.1,17960.34,elec
2361,2010,9.0,office,575.0,4,172.0,14.0,1940.0,20.7,27.2,34.8,5739.65,gas
2362,2006,11.0,factory,268.0,8,37.0,2.0,1963.0,13.8,20.3,25.9,,oil
2363,2006,4.0,education,326.0,7,12.0,5.0,1983.0,19.6,26.9,34.9,1464.36,gas
2364,2011,4.0,commercial,1128.0,6,172.0,1.0,2008.0,22.0,26.8,33.2,,gas
2365,2005,3.0,commercial,1029.0,5,117.0,4.0,1956.0,17.4,23.3,30.1,5125.51,oil
2366,2011,,commercial,622.0,3,51.0,1.0,1966.0,23.9,27.7,33.2,789.99,elec
2367,2009,5.0,commercial,213.0,1,172.0,3.0,1960.0,22.5,29.3,34.7,611.5,gas
2368,2011,6.0,office,286.0,3,55.0,15.0,1937.0,25.5,30.2,35.4,323.17,gas
2369,2012,6.0,office,976.0,3,19.0,26.0,2001.0,24.7,29.6,37.1,17813.95,oil
2370,2007,9.0,commercial,357.0,7,337.0,6.0,1921.0,20.1,27.4,34.2,2458.87,gas
2371,2006,10.0,education,429.0,5,37.0,5.0,1994.0,13.3,23.7,28.8,2459.11,oil
2372,2007,8.0,factory,497.0,3,51.0,6.0,1957.0,22.7,,35.8,2367.11,elec
2373,2014,5.0,commercial,489.0,6,37.0,2.0,1934.0,22.3,29.4,36.2,1014.58,oil
2374,2006,5.0,office,489.0,2,19.0,18.0,2005.0,23.1,29.0,37.0,5102.52,gas
2375,2006,3.0,education,411.0,4,172.0,2.0,1949.0,17.9,23.0,35.4,672.72,gas
2376,2008,4.0,residential,256.0,8,-7.0,19.0,2005.0,19.9,26.2,32.9,,oil
2377,2005,2.0,office,249.0,6,337.0,3.0,1940.0,12.8,19.9,27.3,509.45,gas
2378,2007,5.0,commercial,367.0,2,-7.0,6.0,,24.3,,33.5,2777.29,oil
2379,2007,1.0,commercial,524.0,6,117.0,3.0,1929.0,9.2,14.7,21.5,2957.88,elec
2380,2010,9.0,factory,371.0,2,117.0,2.0,1945.0,21.4,26.3,31.7,322.6,gas
2381,2009,8.0,office,577.0,6,203.0,3.0,1941.0,24.7,29.2,36.4,1126.88,gas
2382,2007,11.0,education,453.0,5,55.0,2.0,1937.0,13.0,19.0,25.0,986.16,gas
2383,2009,2.0,residential,486.0,2,-7.0,17.0,2006.0,14.5,19.9,27.9,,gas
2384,2008,1.0,,833.0,2,117.0,4.0,1935.0,5.9,,22.1,1533.89,gas
2385,2013,1.0,commercial,157.0,6,12.0,3.0,1921.0,11.0,15.6,21.9,913.38,oil
2386,2006,12.0,commercial,599.0,8,337.0,1.0,1948.0,7.4,14.7,21.7,1090.92,elec
2387,2010,5.0,factory,1515.0,3,117.0,6.0,1934.0,20.8,28.5,33.6,7902.85,elec
2388,2006,1.0,office,557.0,6,37.0,7.0,1925.0,8.8,14.9,24.8,5500.5,oil
2389,2010,8.0,office,557.0,6,37.0,7.0,1925.0,25.2,29.8,35.8,5021.91,elec
2390,2006,12.0,office,557.0,6,37.0,7.0,1925.0,6.9,15.0,22.5,2417.38,gas
2391,2008,2.0,commercial,448.0,1,-7.0,6.0,1987.0,13.0,19.9,25.9,4847.0,elec
2392,2012,1.0,office,356.0,1,55.0,25.0,1952.0,10.0,14.5,20.0,5793.9,gas
2393,2014,2.0,factory,287.0,8,203.0,5.0,1923.0,14.1,19.5,25.5,576.53,gas
2394,2012,9.0,commercial,448.0,1,-7.0,,1987.0,19.1,,30.1,2694.83,gas
2395,2011,5.0,factory,388.0,2,337.0,1.0,1941.0,25.9,29.7,36.8,412.29,elec
2396,2013,8.0,office,1203.0,8,172.0,17.0,1963.0,23.4,28.6,37.6,15154.19,oil
2397,2006,10.0,education,442.0,5,337.0,5.0,1922.0,19.2,23.2,27.6,1968.16,gas
2398,2014,7.0,education,508.0,2,19.0,3.0,2006.0,23.8,30.5,36.7,2591.04,elec
2399,2014,7.0,office,1122.0,6,37.0,27.0,1958.0,21.1,30.3,37.5,28839.89,elec
2400,2007,11.0,office,258.0,4,117.0,11.0,1950.0,12.1,19.0,27.2,4004.99,elec
2401,2012,5.0,education,1919.0,3,37.0,6.0,1962.0,23.8,28.7,35.8,10669.33,oil
2402,2005,3.0,commercial,547.0,7,203.0,1.0,1979.0,14.5,23.0,29.7,1013.66,oil
2403,2012,11.0,office,968.0,3,-7.0,3.0,1965.0,10.9,19.7,30.2,2976.98,oil
2404,2011,9.0,commercial,1029.0,5,117.0,4.0,1956.0,19.4,26.0,30.6,6166.69,elec
2405,2010,10.0,factory,320.0,8,37.0,3.0,1990.0,19.7,23.7,29.8,609.08,oil
2406,2012,8.0,office,1203.0,8,172.0,17.0,1963.0,23.9,28.9,34.3,19142.14,oil
2407,2009,10.0,education,585.0,8,1317.0,3.0,1924.0,16.0,24.0,29.1,2382.31,elec
2408,2007,7.0,office,1342.0,6,19.0,5.0,1944.0,22.6,30.3,36.8,6018.87,oil
2409,2006,8.0,commercial,2080.0,2,117.0,6.0,2006.0,24.8,29.5,34.4,24754.33,elec
2410,2006,5.0,factory,323.0,5,117.0,3.0,1963.0,24.2,28.9,34.4,,oil
2411,2011,11.0,commercial,213.0,1,172.0,3.0,1960.0,11.8,18.2,26.1,1052.05,elec
2412,2006,4.0,commercial,836.0,2,12.0,3.0,1971.0,20.0,26.4,31.5,2634.1,gas
2413,2014,2.0,office,1084.0,8,19.0,24.0,1924.0,11.3,19.4,25.8,32372.23,elec
2414,2013,12.0,office,435.0,6,117.0,9.0,1990.0,4.8,14.5,22.1,2670.03,gas
2415,2008,5.0,commercial,260.0,7,337.0,6.0,1929.0,25.1,29.5,35.7,1712.91,gas
2416,2007,9.0,factory,1005.0,4,172.0,6.0,1953.0,19.2,26.7,35.2,4755.1,oil
2417,2011,12.0,education,320.0,2,203.0,5.0,1944.0,10.4,15.3,21.4,2247.17,elec
2418,2014,1.0,office,277.0,1,172.0,10.0,1928.0,8.3,14.9,19.3,3809.46,oil
2419,2009,1.0,commercial,1178.0,4,117.0,3.0,1930.0,10.2,15.6,24.6,6727.27,oil
2420,2005,1.0,office,399.0,5,37.0,15.0,1922.0,7.1,14.4,21.3,6169.04,gas
2421,2012,11.0,office,439.0,8,117.0,9.0,1987.0,12.6,18.8,23.7,4469.37,elec
2422,2006,8.0,education,812.0,7,337.0,3.0,2008.0,21.9,28.5,35.8,4329.84,elec
2423,2012,9.0,office,582.0,4,37.0,3.0,1975.0,23.1,27.4,30.8,920.14,gas
2424,2011,9.0,factory,452.0,5,-7.0,2.0,1939.0,18.9,26.9,31.2,414.08,oil
2425,2007,2.0,residential,486.0,2,-7.0,17.0,2006.0,14.0,19.9,25.0,7534.36,oil
2426,2010,3.0,office,813.0,8,-7.0,20.0,2000.0,17.7,23.5,30.3,15233.95,oil
2427,2008,7.0,residential,982.0,8,55.0,28.0,1959.0,24.1,,36.2,27993.13,elec
2428,2008,7.0,office,968.0,3,-7.0,3.0,1965.0,23.6,30.7,36.4,3073.59,elec
2429,2014,2.0,office,1266.0,6,37.0,29.0,1952.0,15.5,19.6,24.3,26177.08,gas
2430,2011,6.0,education,451.0,5,203.0,4.0,1978.0,22.1,29.4,36.2,1874.35,gas
2431,2005,8.0,commercial,139.0,7,117.0,6.0,1928.0,25.8,29.5,37.5,1309.17,oil
2432,2014,1.0,office,821.0,3,51.0,8.0,1993.0,9.9,15.7,24.0,366.49,gas
2433,2011,7.0,commercial,1128.0,6,172.0,1.0,2008.0,25.9,30.6,36.7,1028.06,gas
2434,2010,10.0,education,861.0,7,19.0,5.0,2003.0,18.4,24.3,31.5,3130.85,gas
2435,2014,8.0,commercial,290.0,2,51.0,4.0,2003.0,25.2,30.2,35.8,1741.74,oil
2436,2010,9.0,commercial,1231.0,5,55.0,5.0,1935.0,18.3,26.5,32.2,9660.69,elec
2437,2009,8.0,commercial,1231.0,5,55.0,5.0,1935.0,22.1,29.1,35.0,9221.57,elec
2438,2013,8.0,commercial,622.0,3,51.0,,1966.0,19.1,28.0,37.6,746.1,elec
2439,2009,3.0,commercial,365.0,3,203.0,2.0,1963.0,17.5,23.9,32.3,1184.7,elec
2440,2008,12.0,residential,954.0,8,117.0,27.0,1943.0,9.1,14.2,20.8,22290.15,elec
2441,2006,1.0,residential,3228.0,3,-7.0,5.0,1944.0,8.1,14.6,21.5,14642.21,elec
2442,2011,3.0,office,1296.0,3,12.0,20.0,2008.0,19.0,24.4,30.2,1807.92,gas
2443,2014,2.0,education,429.0,5,37.0,5.0,1994.0,11.2,18.7,26.1,2601.12,oil
2444,2006,1.0,commercial,932.0,5,117.0,6.0,1958.0,7.2,,19.5,8378.07,elec
2445,2005,11.0,residential,924.0,7,203.0,25.0,1931.0,13.7,,24.4,12599.78,gas
2446,2005,1.0,education,349.0,1,55.0,3.0,2003.0,9.4,15.0,23.9,1336.81,elec
2447,2014,9.0,commercial,836.0,2,12.0,3.0,1971.0,19.2,26.8,34.9,2560.72,oil
2448,2005,10.0,residential,623.0,1,51.0,,1999.0,15.4,23.6,29.2,14885.77,oil
2449,2007,5.0,factory,407.0,4,-7.0,4.0,1979.0,24.6,29.0,35.5,1150.0,oil
2450,2011,4.0,residential,313.0,3,-7.0,7.0,1978.0,22.0,27.8,32.8,1591.91,oil
2451,2013,3.0,,464.0,3,12.0,3.0,2001.0,15.8,23.1,31.0,1262.82,elec
2452,2005,12.0,office,549.0,8,19.0,3.0,1972.0,5.5,13.5,22.5,2142.55,elec
2453,2011,10.0,residential,244.0,6,117.0,23.0,1994.0,14.6,22.3,29.5,3444.65,gas
2454,2011,10.0,factory,987.0,5,203.0,2.0,1934.0,18.7,23.2,27.8,1281.86,gas
2455,2013,2.0,residential,163.0,1,12.0,21.0,1989.0,14.8,,27.3,1804.98,gas
2456,2010,2.0,commercial,1105.0,7,117.0,6.0,1966.0,8.1,18.4,23.5,13150.74,elec
2457,2005,11.0,commercial,575.0,6,19.0,5.0,1979.0,13.4,18.9,26.2,4508.0,elec
2458,2014,6.0,commercial,489.0,6,37.0,2.0,1934.0,25.4,29.8,34.7,1228.17,oil
