,0,1,2,3,5,6,7,10,17,18,21,22,23
2608,e,x,f,e,-0.93,f,-1,t,w,o,-3,57.62105029,-98.70903376
2609,e,x,f,e,-1.16,f,-1,t,w,o,-2,57.4145371,-97.4887471
2610,e,x,y,e,2.25,f,-1,t,w,o,2,57.52672143,-97.01667873
2611,e,f,y,g,0.43,,-1,t,w,o,5,57.16070579,-98.40457593
2612,e,f,f,n,-1.61,f,-1,t,w,o,2,57.60997068,-96.79371471
2613,e,x,f,g,5.46,f,-1,t,w,o,-1,57.81742907,-100.4404031
2614,e,f,f,g,2.16,f,-1,t,w,o,3,57.2836785,-97.9148047
2615,e,x,y,n,-1.45,f,-1,t,w,o,4,57.53303532,-98.00958419
2616,e,x,y,g,0.61,f,-1,t,w,o,1,57.52365935,-98.18260469
2617,e,x,y,g,-4.06,f,-1,t,w,o,1,57.21222935,-98.91978623
2618,e,x,f,n,-4.46,f,-1,t,w,o,-1,57.65725257,-98.17161657
2619,e,x,y,e,-0.8,f,-1,t,w,o,-1,57.57961092,-99.22121432
2620,e,f,f,n,-2.96,f,-1,,w,o,4,57.91052922,-98.11100619
2621,e,x,y,e,1.65,f,-1,t,w,o,5,57.69131934,-98.93027466
2622,e,x,f,n,2.33,f,-1,t,w,o,-1,57.37466632,-99.03700833
2623,e,f,f,n,-2.6,f,-1,t,w,o,-1,57.70344446,-97.95342669
2624,e,x,y,e,-0.66,f,-1,t,w,o,-1,57.37450787,-96.8225043
2625,e,x,f,g,-5.36,f,-1,t,w,o,-1,57.60841274,-97.63672892
2626,e,x,y,n,2.81,f,-1,t,w,o,3,57.462122,-98.01431505
2627,p,x,f,g,7.06,f,-1,e,w,o,-3,57.45938612,-97.27193403
2628,e,f,f,g,-3.46,f,-1,t,w,o,5,57.73108943,-97.66735635
2629,e,x,f,n,1.19,f,-1,t,w,o,1,57.60300766,-98.00568805
2630,e,f,s,n,-3.22,f,0,t,w,o,22,57.51120387,-96.31266582
2631,e,f,f,n,-4.36,f,-1,t,w,o,2,57.28184093,-100.949615
2632,e,x,y,g,-1.59,f,-1,t,w,o,-1,57.5940173,-98.86088507
2633,e,f,y,g,4.98,f,-1,t,w,o,3,57.51363813,-96.56220052
2634,e,x,y,g,-4,f,-1,t,w,o,-1,57.85622369,-96.79297566
2635,e,f,y,e,3.92,f,-1,t,w,o,-2,57.29164742,-98.76194646
2636,e,x,y,g,-0.55,f,-1,t,w,o,3,57.61871616,-96.51838025
2637,e,x,f,g,5.74,f,-1,t,w,o,8,57.79630319,-99.51974135
2638,e,f,f,g,0.12,f,-1,t,w,o,3,57.58839183,-97.51609263
2639,e,x,y,n,2.51,f,-1,t,w,o,4,57.7354754,-97.37305066
2640,e,f,f,n,2.2,f,-1,t,w,o,3,57.67741197,-98.05604006
2641,e,x,y,e,5.39,f,,t,w,o,4,57.83180624,-98.67352616
2642,e,x,y,e,0.06,,-1,,w,o,7,10,-98.17693609
2643,e,f,y,n,-0.24,f,-1,t,w,o,2,57.39081955,-100.2395651
2644,e,x,y,n,-1.27,f,-1,t,w,o,-2,57.62344307,-99.29567408
2645,e,x,f,g,2.99,f,-1,t,w,o,1,57.78429131,-96.8388031
2646,e,f,f,g,-1.84,f,-1,t,w,o,-4,57.69514368,-97.22824615
2647,e,f,f,w,-3.3,f,0,t,w,o,6,57.70957148,-97.33403177
2648,e,x,y,n,1.23,f,-1,t,w,o,1,57.85067849,-97.81028611
2649,e,x,f,g,-0.43,,-1,t,w,o,7,57.30495039,-96.11552389
2650,e,f,y,e,1.02,f,-1,t,w,o,2,57.1865602,-96.59161969
2651,e,x,f,e,2.68,f,-1,t,w,o,-4,57.74489743,-96.90461389
2652,e,x,y,n,-0.92,f,-1,t,w,o,2,58.05985225,-98.64243813
2653,e,f,y,n,1.48,f,-1,t,w,o,6,57.30225628,-97.58394422
2654,e,x,y,g,6.53,f,-1,t,w,o,7,57.76139777,-99.16422068
2655,e,f,f,n,-7.2,f,-1,t,w,o,0,57.5852083,-95.20534115
2656,e,x,y,e,1.35,f,-1,t,w,o,0,57.25294551,-98.65387279
2657,e,x,y,e,2.42,f,-1,t,w,o,4,57.46530445,-99.19754125
2658,e,x,y,e,-0.96,f,-1,t,w,o,3,57.20483375,-96.74254934
2659,e,x,f,e,-2.37,f,-1,t,w,o,-1,57.13022618,-96.3982171
2660,e,x,f,e,1.09,f,-1,t,w,o,0,57.52581594,-96.78823251
2661,e,x,f,e,-1.61,f,,t,w,o,5,57.33306212,-98.39578187
2662,e,f,f,n,-1.6,f,-1,t,w,o,6,57.32223474,-99.12796731
2663,e,x,f,g,3.68,f,-1,t,w,o,10,57.6178997,-98.6682552
2664,e,x,f,g,0.03,f,-1,t,w,o,-2,57.86290823,-97.8392546
2665,e,x,y,g,-0.38,f,-1,t,w,o,7,57.94263585,-98.24651289
2666,e,x,y,n,7.43,f,-1,t,w,o,-2,57.44476978,-97.77007845
2667,e,x,f,e,-0.05,f,-1,t,w,o,-1,57.55496252,-98.19216714
2668,e,x,f,e,7.33,f,-1,t,w,o,2,57.5571386,-97.93347402
2669,e,x,f,g,10.28,f,,t,w,o,1,57.28905337,-97.16719624
2670,e,x,f,e,-1.64,f,-1,t,w,o,4,57.56877898,-96.14402539
2671,e,f,f,n,-3.66,f,-1,t,w,o,2,57.53092946,-97.83100334
2672,e,x,f,e,10.65,f,-1,t,w,o,6,57.72951856,-98.30277483
2673,e,f,f,n,-4.74,f,-1,t,w,o,8,57.63429769,-96.32204589
2674,e,f,f,n,-5.04,f,-1,t,w,o,11,57.30495805,-97.61711873
2675,e,f,f,n,0.92,f,-1,t,w,o,0,57.37197071,-97.11700255
2676,e,x,f,g,2.08,f,-1,t,w,o,8,57.29905511,-95.88486055
2677,e,x,f,e,2.08,,-1,t,w,o,11,57.28245438,-98.00332891
2678,e,x,y,e,3.7,f,-1,t,w,o,-5,57.45143687,-99.31491281
2679,e,f,f,g,-2.29,f,-1,t,w,o,4,57.60653752,-98.00970583
2680,e,f,f,n,2.2,f,-1,t,w,o,2,57.2904709,-99.58066201
2681,e,x,y,n,-2.76,,-1,t,w,o,0,57.29053361,-98.56688877
2682,e,f,f,n,-0.97,,-1,t,w,o,-2,57.71616544,-98.14123026
2683,p,x,f,p,-2.14,f,-1,e,w,o,0,58.20133285,-98.11523703
2684,e,x,f,e,-0.05,,-1,t,w,o,-4,57.7041133,-96.08646785
2685,e,x,f,n,-2.86,f,-1,t,w,o,0,57.3864855,-97.79255177
2686,e,x,y,e,-2.19,f,-1,t,w,o,-7,57.68118959,-97.22506181
2687,e,f,f,n,2.15,f,-1,t,w,o,8,57.56155115,-98.42737035
2688,e,f,f,n,-6.68,f,-1,t,w,o,-1,57.18527723,-97.30841135
2689,e,x,y,g,6.66,f,-1,t,w,o,2,57.69555385,-99.292683
2690,e,f,s,n,4.03,f,0,t,w,o,24,57.57027354,-98.82554058
2691,e,x,y,g,0.66,f,-1,t,w,o,-5,57.93888263,-97.8041993
2692,e,x,y,n,8.57,f,-1,t,w,o,3,57.21160977,-97.40732712
2693,e,x,y,n,7.49,f,-1,t,w,o,6,57.23134071,-96.83849007
2694,e,f,f,g,2.17,f,-1,t,w,o,1,57.88983106,-98.87830484
2695,e,x,f,e,-2.6,f,-1,t,w,o,-4,57.89490013,-99.17888311
2696,e,f,f,n,2.66,f,-1,t,w,o,-6,57.66687301,-99.53832398
2697,p,x,f,g,3.87,f,-1,e,w,o,-3,57.76390196,-96.66008292
2698,e,x,y,e,3.1,f,-1,t,w,o,7,10,-98.56665149
2699,e,x,f,g,-8.5,f,,t,w,o,2,57.27904122,-98.79810789
2700,e,x,f,e,-3.53,f,-1,t,w,o,-2,57.63618383,-96.75966831
2701,e,x,f,e,2.63,f,-1,t,w,,8,57.3550538,-98.88650388
2702,e,x,y,e,-3.36,f,-1,t,w,o,1,57.69160084,-98.47318768
2703,e,f,f,n,4.29,f,-1,t,w,o,1,57.95017205,-99.55322177
2704,e,f,f,n,0.27,,-1,t,w,o,0,57.57790105,-98.10542482
2705,e,x,y,n,2.7,f,-1,t,w,o,8,57.41031212,-98.25458471
2706,e,x,f,e,4.64,f,-1,t,w,o,-2,57.88429114,-97.91161869
2707,e,x,y,e,-6.29,f,-1,t,w,o,7,57.64651045,-98.95245227
2708,e,x,y,n,-0.97,,-1,t,w,o,7,57.59961251,-97.55753748
2709,e,x,y,g,1.49,f,-1,t,w,o,2,57.48088007,-99.97030525
2710,e,x,y,n,3.76,f,-1,t,w,o,2,57.72711246,-96.30757081
2711,e,x,y,e,0.07,f,-1,t,w,o,5,57.58452148,-99.22622198
2712,e,x,f,e,0.43,f,,t,w,o,-4,57.477081,-96.53576735
2713,e,x,f,e,-0.49,f,-1,t,w,o,1,57.94582833,-97.25990206
2714,e,x,y,e,-1.62,f,,t,w,o,3,57.52832609,-97.43917385
2715,e,x,y,n,0.82,f,-1,t,w,o,-3,57.51941509,-99.69710867
2716,e,x,f,e,-5.58,f,-1,t,w,o,0,57.65798096,-98.6454577
2717,e,f,f,e,-5.2,f,-1,t,w,o,6,57.54533662,-98.24257181
2718,e,f,f,n,-1.28,,-1,t,w,o,0,57.79271234,-97.71304517
2719,e,x,y,e,-2.51,f,-1,t,w,o,-1,57.25732514,-97.98178109
2720,e,x,f,n,-8.05,f,-1,t,w,,-1,57.62401368,-96.22947641
2721,e,x,y,e,-5.72,f,-1,t,w,o,1,57.33127762,-98.72217254
2722,e,f,f,g,-0.85,f,-1,t,w,o,-2,57.66929379,-99.07442898
2723,e,x,y,n,3.58,f,-1,t,w,o,1,57.42587734,-98.51104934
2724,e,f,y,e,1.57,f,-1,t,w,o,1,57.40807206,-98.86722873
2725,e,x,y,n,5.75,f,-1,t,w,o,3,57.35991766,-97.849758
2726,e,x,y,e,1.8,f,-1,t,w,o,7,57.62761676,-96.8173261
2727,e,x,y,g,-2.64,f,-1,t,w,o,2,57.75329944,-99.27061518
2728,e,f,y,g,-0.84,f,-1,t,w,o,3,57.50569514,-99.43892321
2729,e,x,y,n,0.94,f,-1,t,w,o,7,57.4485993,-97.11130718
2730,e,x,s,g,3.76,f,0,t,w,o,8,10,-96.88093277
2731,e,f,f,n,3.74,f,-1,t,w,o,10,57.48565969,-98.83373199
2732,e,x,y,g,-1.01,f,-1,t,w,o,-2,57.58386265,-97.58549277
2733,e,x,y,g,3.92,f,-1,t,w,o,1,57.52553045,-96.5034401
2734,e,x,f,n,-0.26,f,-1,t,w,o,4,57.76360495,-99.82766296
2735,e,x,f,e,-1.84,,-1,t,w,o,5,57.64002633,-98.60304459
2736,e,x,y,e,4.79,f,-1,t,w,o,1,57.57908506,-97.66957801
2737,e,x,y,n,-0.55,f,-1,t,w,o,0,57.41576816,-98.48277641
2738,e,x,f,e,2.05,f,-1,t,w,o,4,57.2412189,-97.35931533
2739,e,x,y,e,1.32,f,-1,t,w,o,6,57.63484493,-97.08353617
2740,e,x,y,n,-0.34,f,-1,,w,o,5,57.81075734,-98.35019572
2741,e,f,f,g,0.67,f,,t,w,o,5,57.61932375,-98.95669131
2742,e,x,f,e,0.42,f,-1,t,w,o,0,57.30073019,-96.71832033
2743,e,f,y,n,-5.57,,-1,t,w,o,5,57.12946811,-98.37052985
2744,e,x,y,n,0.65,f,-1,t,w,o,2,57.43451831,-98.05368321
2745,e,x,f,e,6.83,f,-1,t,w,o,4,57.57285056,-98.68450351
2746,e,x,f,g,-0.79,f,-1,t,w,o,3,57.4449772,-99.1940069
2747,e,x,y,n,-8.17,f,-1,t,w,o,0,57.61721415,-98.82019795
2748,e,x,y,g,2.35,f,-1,t,w,o,4,57.39712304,-96.61556378
2749,p,x,f,g,2.6,f,-1,e,w,o,2,57.5766775,-99.01265795
2750,e,x,y,n,-0.38,f,-1,t,w,o,1,57.38966921,-98.3676178
2751,e,x,f,g,4.57,f,-1,t,w,o,-4,57.40485138,-98.17515942
2752,e,x,y,n,-6.46,f,-1,t,w,o,-5,57.71653858,-98.22632881
2753,e,x,y,g,-3.57,f,-1,t,w,o,4,57.24248974,-100.3231288
2754,e,x,y,n,-3.29,f,-1,t,w,o,6,57.68465133,-98.21294424
2755,e,f,f,n,3.02,f,-1,t,w,o,2,57.46581654,-98.06269431
2756,e,f,f,n,-3.07,f,-1,t,w,o,6,57.72529377,-97.22687498
2757,e,x,y,n,2.61,f,-1,t,w,o,-1,57.22274673,-97.37461791
2758,e,f,f,n,-2.3,f,-1,t,w,o,6,57.97396457,-99.22969539
2759,e,f,f,n,-0.12,f,-1,t,w,o,3,57.25221873,-97.89463481
2760,e,f,y,g,3.53,f,-1,t,w,o,8,57.49466502,-98.25260154
2761,e,x,f,g,-1.84,f,-1,t,w,o,4,57.8542963,-97.28535111
2762,e,x,y,g,-3.86,f,-1,t,w,o,5,57.62153162,-99.00260838
2763,e,x,y,g,-2.57,f,-1,t,w,o,-1,57.90872887,-98.25859904
2764,e,f,f,n,2.28,f,-1,t,w,o,6,57.48435575,-99.693095
2765,e,x,f,g,3.6,f,-1,,w,o,-1,57.88267109,-98.36590107
2766,p,x,f,g,3.68,f,-1,e,w,o,7,57.46111772,-98.13228687
2767,e,f,f,n,0.14,f,-1,t,w,o,4,57.89131438,-98.8737715
2768,e,x,y,g,-1.74,f,-1,t,w,o,0,57.43410569,-97.45448614
2769,e,x,f,g,-1.32,f,-1,t,w,o,4,57.63077827,-97.24056691
2770,p,x,f,g,-1.77,f,-1,e,w,o,3,57.50434307,-97.26842005
2771,e,f,f,n,1.39,f,-1,t,w,o,2,57.76021939,-99.46988946
2772,e,x,y,e,-1.81,f,-1,t,w,o,11,57.46743758,-97.00390156
2773,e,x,y,n,1.69,f,-1,t,w,o,3,57.90740511,-97.8651375
2774,e,x,f,e,2.53,f,-1,t,w,o,2,57.29681189,-99.60130745
2775,e,x,f,e,-0.76,f,,t,w,o,2,57.53568125,-98.92612163
2776,e,x,y,n,-8.78,f,-1,t,w,o,4,10,-98.48612322
2777,e,f,f,n,-4.56,f,-1,t,w,o,5,57.37637859,-99.59432308
2778,e,x,f,e,-0.75,f,-1,t,w,o,5,57.55241988,-97.77781449
2779,e,x,f,g,-4.6,f,-1,t,w,o,5,57.50728368,-96.48327501
2780,e,f,f,n,3.23,f,-1,t,w,o,3,57.56954155,-97.72495396
2781,e,x,y,e,-8.14,f,-1,t,w,o,5,57.63458887,-97.53918566
2782,e,x,f,g,-0.34,f,-1,t,w,o,8,57.65386774,-99.58674181
2783,e,f,f,g,2.35,f,-1,t,w,o,-2,57.31065031,-97.57662367
2784,e,f,f,g,-5.47,f,-1,t,w,o,10,57.43400007,-99.23028788
2785,e,f,f,n,6.6,f,-1,t,w,o,2,58.20339245,-98.3719114
2786,e,x,f,n,-3.63,f,-1,t,w,o,-2,57.22350047,-100.4804483
2787,e,x,y,e,-5.98,f,-1,t,w,o,4,57.52455155,-98.05146515
2788,e,f,s,g,3.7,f,0,t,w,o,2,10,-98.70221832
2789,e,x,y,e,10.13,f,-1,t,w,o,-1,57.89587316,-98.63987245
2790,e,f,f,g,-3.03,f,-1,t,w,o,0,57.63969037,-98.70047005
2791,e,x,y,e,-0.01,f,-1,t,w,o,-2,10,-98.63990949
2792,e,x,f,g,-0.42,f,-1,,w,o,4,57.40804775,-97.64078627
2793,e,f,f,n,1.72,f,-1,t,w,o,-2,57.26040228,-99.30838521
2794,e,x,f,e,-2.85,f,-1,t,w,o,11,57.62122704,-99.20611817
2795,e,x,f,e,-5.85,f,-1,t,w,o,5,57.95179564,-99.49328584
2796,e,x,f,g,4.78,,-1,t,w,o,8,57.78661118,-97.2414327
2797,p,x,f,w,6.4,f,0,e,w,o,-2,10,-97.70065484
2798,e,x,y,e,-2.51,f,-1,t,w,o,6,57.56216623,-99.0667234
2799,e,x,f,e,5.62,f,-1,t,w,o,4,57.30531871,-97.91809093
2800,e,x,y,n,4.75,f,-1,t,w,o,9,57.43599855,-97.30402033
2801,e,f,f,w,-0.96,f,0,t,w,o,9,57.31929505,-98.37704945
2802,e,x,f,g,-0.71,f,-1,t,w,o,-1,57.29339693,-99.62997829
2803,e,f,f,g,0.74,f,-1,t,w,o,5,57.62460081,-98.40408297
2804,e,x,f,g,-6.12,f,-1,t,w,o,1,57.22916643,-99.93106432
2805,e,f,y,e,-1.56,f,-1,t,w,o,4,57.37134074,-96.36683023
2806,e,x,f,e,-3.68,f,-1,t,w,o,-3,57.6051274,-97.93146212
2807,e,x,y,n,3.45,,-1,t,w,o,2,57.43296002,-98.06146737
2808,e,x,y,e,2.57,f,-1,t,w,o,7,57.36871335,-97.05427073
2809,e,x,f,e,-4.65,f,-1,t,w,o,9,57.54340109,-98.78792033
2810,e,f,y,e,4.23,f,-1,t,w,o,-2,57.58965366,-98.05465985
2811,e,f,f,n,3.93,f,-1,t,w,o,4,57.5924906,-98.10422015
2812,e,x,y,g,2.06,f,,t,w,,2,57.47585625,-98.43287506
2813,e,x,y,g,2.98,f,-1,t,w,o,5,57.22586776,-98.51885262
2814,e,x,f,g,5.45,f,-1,t,w,o,1,57.6609284,-96.75064783
2815,e,x,f,e,-0.9,f,-1,t,w,o,5,57.60500466,-98.1276565
2816,e,x,f,n,2.26,f,-1,t,w,o,0,57.78211755,-98.37074778
2817,e,f,f,n,-2.87,,0,t,w,o,1,57.77794041,-97.85771299
2818,e,x,f,e,1.19,f,-1,t,w,o,6,57.75435386,-96.68595336
2819,e,x,y,g,0.34,f,-1,,w,o,-2,57.49882345,-99.78514284
2820,e,x,y,n,6.77,f,-1,t,w,o,3,57.49559178,-96.85651287
2821,e,x,f,g,1.38,f,-1,t,w,o,4,57.82050806,-98.98775504
2822,e,x,y,e,-3.12,f,-1,t,w,o,-2,57.4199766,-98.57932887
2823,e,f,f,n,7.39,f,-1,t,w,o,-3,57.65405361,-98.80138729
2824,e,x,y,g,5.08,f,-1,t,w,o,-2,57.91417261,-97.10327587
2825,e,f,f,g,-0.59,f,-1,t,w,o,6,57.48658924,-98.75389218
2826,e,x,f,e,1.24,f,-1,t,w,o,-5,57.07033055,-97.16389456
2827,e,f,f,n,-0.99,f,-1,t,w,o,0,57.3950623,-98.66231094
2828,e,x,y,g,-1.05,f,-1,t,w,o,4,57.41996193,-97.62284316
2829,e,x,y,n,2.98,f,-1,t,w,o,-1,57.60405141,-99.65743745
2830,e,x,y,e,-1.95,f,-1,t,w,o,4,57.57428715,-97.1807926
2831,e,x,f,e,4.46,f,-1,t,w,o,3,57.01162168,-98.67004306
2832,e,x,f,n,3.52,f,-1,t,w,o,2,57.64046955,-97.04001625
2833,e,f,f,n,4.47,f,,t,w,o,-3,57.9454075,-98.51734893
2834,e,x,y,g,-3.21,f,-1,t,w,o,3,57.770798,-98.49290572
2835,e,x,f,e,1.51,f,-1,t,w,o,1,57.51230361,-99.4361658
2836,e,f,f,n,-5.88,f,-1,t,w,o,-3,57.75946763,-96.02956238
2837,e,f,f,n,-2.53,f,-1,t,w,o,0,57.80188566,-97.83471778
2838,e,x,y,e,1.88,f,-1,t,w,o,1,57.7030514,-97.3134668
2839,e,x,f,g,-4.5,f,-1,t,w,o,0,57.31517344,-98.84159271
2840,e,x,f,g,3.88,f,-1,t,w,o,3,57.85743924,-98.47795604
2841,p,x,f,p,-4.39,f,0,e,w,o,1,57.77792413,-98.83412876
2842,e,x,y,n,2.5,f,-1,t,w,o,0,57.83313534,-96.56970854
2843,e,x,f,e,-2.48,f,-1,t,w,o,4,57.71706098,-97.36563461
2844,e,f,s,n,-5,f,0,t,w,o,13,57.38861669,-97.76603413
2845,e,x,y,g,2.78,f,-1,t,w,,4,57.73695824,-98.45652699
2846,e,x,y,g,-0.02,f,-1,t,w,o,-1,57.68865351,-99.02560533
2847,e,x,f,n,-1.1,f,,t,w,o,-2,57.47728558,-97.51904207
2848,e,f,f,g,-0.97,f,-1,t,w,o,0,57.45652295,-98.3552087
2849,e,x,f,g,0.87,f,-1,t,w,o,0,57.70533482,-98.62741528
2850,e,x,y,n,-4.02,f,-1,t,w,o,0,57.56085287,-98.23708011
2851,e,x,f,e,12.15,f,-1,t,w,o,-1,57.65570263,-95.76008463
2852,e,x,f,n,0.65,f,-1,t,w,o,2,57.64139421,-99.7633966
2853,e,f,f,g,3.58,f,-1,t,w,o,5,57.73774534,-97.30395618
2854,e,f,f,n,-1.38,f,-1,t,w,o,6,57.9757141,-97.57434331
2855,e,x,y,g,-2.6,f,-1,t,w,o,10,57.85390244,-97.65503507
2856,e,x,y,e,2.06,f,-1,t,w,o,1,57.79044343,-97.22227602
2857,e,x,y,g,3.74,f,-1,t,w,o,2,57.96122734,-97.6425835
2858,e,f,f,g,-2.27,f,-1,t,w,o,-3,57.7084023,-98.87531805
2859,e,x,f,e,-4.94,f,-1,t,w,o,-1,57.77573888,-98.52153834
2860,p,x,s,p,3.25,f,0,e,w,o,5,57.75527684,-98.55923682
2861,e,f,y,n,-5.46,f,-1,t,w,o,2,57.13718697,-98.51609001
2862,e,x,y,e,-0.62,f,-1,t,w,o,-3,57.70759545,-98.56448231
2863,e,x,y,g,3.45,f,-1,t,w,o,5,57.62021412,-99.47846497
2864,e,x,y,g,6.58,f,-1,t,w,o,3,57.6707182,-98.1742972
2865,e,x,f,g,-11.93,f,-1,t,w,o,4,57.87358897,-98.51072672
2866,e,x,f,e,7.97,f,-1,t,w,o,4,58.08597222,-100.283075
2867,e,x,y,n,-2.87,f,-1,t,w,o,2,57.64510079,-98.14890006
2868,e,x,y,g,-0.25,f,-1,t,w,o,-3,57.80790414,-98.36198543
2869,e,x,y,e,-1.53,,-1,t,w,o,4,57.83835695,-98.44170867
2870,e,x,y,n,-4.5,f,-1,t,w,o,3,57.82020366,-100.5607769
2871,e,x,y,g,2.96,f,-1,t,w,o,10,57.37624386,-97.59444958
2872,e,x,y,n,2.52,f,-1,t,w,o,-5,57.02374906,-96.32514034
2873,e,x,f,e,4.05,f,-1,t,w,o,-3,57.89908618,-98.91515789
2874,e,x,f,e,5.47,f,-1,t,w,o,2,10,-98.79577697
2875,e,x,y,g,2.74,f,-1,t,w,o,-7,57.65349069,-100.9197483
2876,e,f,f,g,0.44,f,-1,t,w,o,-6,57.86195392,-98.98709734
2877,e,f,f,e,-4.26,f,-1,t,w,o,5,57.07900551,-97.36030998
2878,e,f,f,g,-1.58,f,,t,w,o,7,57.5661419,-99.2611626
2879,e,x,y,e,-2.59,f,-1,t,w,o,-3,57.60528782,-96.78026883
2880,e,x,y,e,-0.92,f,-1,t,w,o,6,57.62261664,-98.00803162
2881,e,x,s,w,2.61,f,,t,w,o,3,57.49296996,-98.33614909
2882,e,x,y,n,-2.24,f,-1,t,w,o,-1,57.83907182,-99.26785584
2883,e,x,y,e,2.98,f,-1,t,w,o,-4,57.58991822,-97.08332913
2884,e,f,f,e,9.95,,-1,t,w,o,4,57.67903805,-98.40776609
2885,e,x,f,g,-1.28,f,-1,t,w,o,2,57.76535974,-98.65535405
2886,e,f,f,n,2.41,f,-1,,w,,2,57.68297506,-97.14780744
2887,p,x,s,g,4.84,f,-1,e,w,o,0,57.38257752,-96.92517102
2888,e,f,y,e,1.87,f,-1,t,w,o,-1,57.45601168,-97.86589522
2889,e,x,y,g,3.29,f,-1,t,w,o,0,57.59206664,-96.71217911
2890,e,x,f,n,3.42,f,0,t,w,o,26,57.49380539,-97.10331724
2891,e,x,y,e,-2.26,f,,t,w,o,3,57.47858858,-98.3622058
2892,p,x,f,w,3.29,f,0,e,w,o,5,57.11164101,-98.91877734
2893,e,x,y,e,-2.1,f,-1,t,w,o,1,57.87457118,-97.78439396
2894,e,f,f,g,-5.07,f,-1,t,w,o,1,57.97800195,-98.956439
2895,e,f,f,n,8.07,f,-1,t,w,o,0,57.63380649,-98.55313926
2896,e,x,y,n,0.27,f,-1,t,w,o,-6,57.54926707,-98.09268273
2897,e,f,f,n,-6.57,,-1,t,w,o,8,57.90170679,-97.77941327
2898,e,x,f,g,-4.2,f,-1,t,w,,3,58.08039624,-98.90641756
2899,e,f,y,n,-8.27,f,-1,t,w,o,1,57.71461774,-97.76342482
2900,e,x,y,g,1.56,f,-1,t,w,o,0,57.95463001,-98.20458322
2901,e,f,y,n,-4.26,f,-1,t,w,o,4,57.36420659,-97.66323957
2902,e,x,f,g,0.11,f,-1,t,w,o,6,57.61554281,-97.57687688
2903,p,x,f,g,6.84,f,-1,e,w,o,4,57.61756869,-98.29775752
2904,e,x,y,g,-5.6,f,-1,t,w,o,10,57.69958924,-98.92446411
2905,e,x,y,g,-1.06,f,-1,t,w,o,1,57.58391089,-98.20573414
2906,e,x,f,g,-5.59,f,-1,t,w,o,-2,57.77955536,-100.5046914
2907,e,x,f,e,-2.68,f,-1,t,w,o,-6,57.7041555,-97.45251427
2908,e,x,f,g,-7.14,f,-1,t,w,o,3,57.65739942,-96.97557213
2909,e,x,f,g,3.97,f,-1,t,w,o,2,57.67056951,-98.47359858
2910,e,f,f,g,-1.04,f,-1,t,w,o,-1,57.74803414,-98.48353092
2911,e,x,y,e,-4.97,f,-1,t,w,o,-2,10,-97.80266039
2912,e,x,f,g,0.52,f,,t,w,o,5,57.37359392,-98.81459048
2913,e,x,y,e,6.34,f,-1,t,w,o,0,57.49573849,-98.92995971
2914,e,x,f,n,-0.66,f,-1,t,w,o,-4,57.82422213,-97.28430452
2915,e,x,y,g,-2.49,f,-1,t,w,o,10,57.64753368,-98.49573289
2916,e,x,y,e,1.99,f,-1,t,w,o,-1,57.40569736,-97.45330036
2917,e,f,f,n,-1.63,f,-1,t,w,o,0,57.46660201,-98.05953227
2918,e,x,f,e,1.76,f,-1,t,w,o,5,57.59042631,-97.87641383
2919,e,f,y,n,6.28,f,-1,t,w,o,0,57.23356811,-96.52112624
2920,e,x,y,n,-0.62,f,-1,t,w,o,3,57.35737684,-98.15116697
2921,e,x,y,g,-2.23,f,-1,t,w,o,0,57.80162746,-97.73910878
2922,e,f,f,e,-0.4,f,-1,t,w,o,4,57.33388501,-98.70040708
2923,e,x,f,g,3.41,f,-1,t,w,o,2,57.89091031,-98.16952293
2924,e,x,y,g,5.36,f,-1,t,w,o,-6,57.75046799,-96.78047975
2925,e,x,y,g,0.66,f,-1,t,w,o,1,57.19988653,-97.69360313
2926,p,x,f,g,1.69,f,,e,w,o,-5,57.58466958,-99.22093903
2927,e,x,f,g,1.88,f,-1,t,w,o,-2,57.7180553,-98.50922382
2928,e,x,f,g,2.66,f,-1,t,w,o,0,57.62629263,-97.34451787
2929,e,x,f,n,-4.69,f,-1,t,w,o,9,57.80665934,-96.5935691
2930,e,x,f,g,0.62,,,t,w,o,-2,57.64742783,-97.57891965
2931,e,f,f,n,-3.21,f,-1,t,w,o,-7,57.77961928,-96.96295902
2932,e,x,y,n,4.7,f,-1,,w,o,1,57.43776849,-97.22094744
2933,e,x,f,e,-1.05,f,-1,t,w,o,0,57.38497726,-98.97359205
2934,e,x,y,n,5.15,f,-1,t,w,o,10,57.85543368,-97.55937748
2935,e,f,y,g,-4.05,f,-1,t,w,o,7,57.55687984,-98.96840461
2936,e,f,f,g,1.68,f,,t,w,o,2,57.88926859,-96.5325537
2937,p,x,f,g,5.71,f,-1,e,w,o,5,57.24517167,-97.75163686
2938,e,x,f,n,1.91,f,-1,t,w,,7,57.61038737,-99.22506495
2939,e,x,y,n,-0.51,,-1,t,w,o,0,57.90038688,-98.40075928
2940,e,x,f,e,2.72,f,-1,t,w,o,3,57.72745458,-98.01265494
2941,e,x,f,n,-1.72,f,-1,t,w,o,8,57.30775229,-97.85412863
2942,e,f,f,n,-6.27,f,-1,t,w,o,-5,57.54182277,-98.6962371
2943,e,x,y,g,0.18,f,-1,t,w,o,-1,57.58232803,-98.4282532
2944,e,x,y,n,3.76,f,-1,t,w,o,-1,57.62311392,-99.07331733
