measure,year,month,sector,size,district,elevation,floors,built,tmp_min,tmp_mean,tmp_max,cost,source
2387,2005.0,11.0,commercial,411.0,8,19.0,4.0,1987.0,12.2,19.5,25.1,2650.15,oil
2388,2005.0,7.0,commercial,547.0,7,203.0,1.0,1979.0,23.5,30.3,35.5,821.32,oil
2389,2005.0,7.0,education,1114.0,4,51.0,4.0,1924.0,23.3,30.0,35.8,8174.8,elec
2390,2010.0,4.0,office,976.0,3,19.0,26.0,2001.0,19.5,26.3,32.9,19314.78,oil
2391,2009.0,10.0,office,373.0,8,203.0,16.0,1940.0,16.2,23.8,30.3,7426.1,elec
2392,2007.0,12.0,commercial,1003.0,4,-7.0,6.0,1994.0,8.8,14.6,20.5,11394.24,elec
2393,2009.0,5.0,,1003.0,4,-7.0,6.0,1994.0,24.5,29.5,35.1,6555.23,oil
2394,2007.0,,commercial,624.0,6,55.0,6.0,1978.0,16.4,23.2,29.8,6164.12,elec
2395,2011.0,9.0,commercial,260.0,7,337.0,,1929.0,18.4,26.8,32.0,1635.05,gas
2396,2009.0,5.0,commercial,372.0,6,55.0,3.0,1997.0,24.6,30.0,36.7,1113.99,gas
2397,2013.0,11.0,,585.0,8,12.0,3.0,1924.0,12.7,17.8,27.0,2382.31,elec
2398,2007.0,2.0,office,479.0,1,203.0,,1973.0,14.5,19.6,27.4,15473.58,oil
2399,2006.0,4.0,factory,371.0,2,117.0,2.0,1945.0,19.0,26.2,29.9,565.09,oil
2400,,6.0,education,312.0,1,-7.0,1.0,1941.0,25.7,30.3,34.7,277.43,oil
2401,2005.0,7.0,,,8,203.0,1.0,1940.0,24.9,30.4,36.0,315.43,oil
2402,2014.0,,residential,379.0,8,19.0,27.0,1941.0,13.8,19.4,29.9,4316.77,gas
2403,2011.0,,commercial,439.0,3,19.0,5.0,1958.0,23.0,30.4,36.5,2588.7,oil
2404,2009.0,6.0,commercial,1492.0,4,172.0,,1991.0,24.7,29.7,35.2,2849.12,gas
2405,2011.0,12.0,education,585.0,8,12.0,3.0,1924.0,7.7,14.5,23.8,2739.65,elec
2406,2010.0,2.0,education,608.0,1,203.0,6.0,1950.0,,18.7,27.4,6206.76,oil
2407,2010.0,1.0,office,649.0,3,172.0,9.0,2008.0,10.4,15.1,19.7,5593.34,elec
2408,2006.0,5.0,factory,323.0,5,117.0,3.0,1963.0,24.2,28.9,34.4,567.15,oil
2409,2010.0,3.0,commercial,615.0,6,172.0,5.0,1998.0,16.3,23.5,30.5,4411.27,oil
2410,2005.0,10.0,factory,287.0,8,203.0,5.0,1923.0,18.5,23.0,29.6,853.87,oil
2411,2011.0,11.0,office,1418.0,5,12.0,20.0,1964.0,12.9,19.0,27.2,26893.5,gas
2412,2010.0,8.0,commercial,776.0,7,117.0,3.0,2002.0,22.8,28.9,34.5,2556.19,gas
2413,2011.0,3.0,commercial,215.0,4,37.0,6.0,1981.0,16.8,23.3,30.1,1343.66,gas
2414,2011.0,2.0,residential,1085.0,5,37.0,7.0,1928.0,13.8,19.4,26.0,8621.71,oil
2415,2014.0,5.0,residential,591.0,5,-7.0,20.0,1964.0,25.2,30.0,34.4,7894.89,gas
2416,2007.0,2.0,commercial,489.0,6,37.0,2.0,,14.9,20.2,29.3,1493.78,oil
2417,2013.0,5.0,education,399.0,5,,4.0,1975.0,20.2,28.8,33.9,2439.96,elec
2418,2009.0,8.0,residential,,3,51.0,9.0,1962.0,24.9,29.7,,139.93,gas
2419,2009.0,8.0,factory,240.0,3,37.0,5.0,1957.0,24.7,28.0,31.4,1043.28,elec
2420,2008.0,7.0,education,608.0,1,203.0,6.0,1950.0,24.6,31.2,36.0,3134.8,gas
2421,2011.0,8.0,,425.0,5,-7.0,4.0,1932.0,23.1,29.3,36.1,2287.08,elec
2422,2011.0,12.0,commercial,,2,-7.0,5.0,1981.0,10.7,15.6,22.0,2626.01,elec
2423,2009.0,2.0,commercial,157.0,6,12.0,3.0,1921.0,11.6,19.4,26.3,429.27,gas
2424,2010.0,6.0,residential,623.0,8,337.0,26.0,1993.0,24.1,30.2,34.8,18964.49,elec
2425,2007.0,2.0,commercial,596.0,1,337.0,6.0,1984.0,13.8,20.9,26.7,5326.81,elec
2426,2007.0,5.0,factory,371.0,5,-7.0,6.0,1953.0,20.2,28.1,36.7,1132.92,oil
2427,2012.0,6.0,commercial,1869.0,5,117.0,4.0,1987.0,25.9,30.7,37.9,10667.35,elec
2428,2013.0,6.0,,813.0,8,-7.0,20.0,2000.0,23.4,30.9,35.9,20232.64,elec
2429,2012.0,10.0,commercial,357.0,7,337.0,6.0,1921.0,19.1,23.5,29.9,2138.14,gas
2430,2010.0,7.0,,3228.0,3,-7.0,5.0,1944.0,22.4,29.5,40.5,851.08,gas
2431,2010.0,6.0,office,1203.0,8,172.0,17.0,1963.0,24.2,31.6,39.7,8672.86,gas
2432,2007.0,11.0,office,172.0,1,19.0,23.0,1947.0,14.0,19.0,28.9,,oil
2433,2009.0,5.0,residential,317.0,6,12.0,23.0,1945.0,21.6,29.1,36.0,5630.11,oil
2434,2010.0,2.0,education,594.0,8,203.0,3.0,1936.0,14.7,20.2,26.4,1097.77,gas
2435,2012.0,12.0,office,1210.0,1,117.0,7.0,2004.0,10.7,15.5,18.8,9012.08,elec
2436,2005.0,1.0,office,804.0,1,337.0,18.0,1995.0,,15.1,22.3,17829.5,elec
2437,,7.0,commercial,1554.0,4,37.0,1.0,1995.0,24.3,31.5,39.4,2942.28,elec
2438,2014.0,2.0,commercial,323.0,1,117.0,5.0,1927.0,13.1,19.6,25.0,2348.65,oil
2439,2006.0,12.0,office,286.0,3,55.0,15.0,1937.0,8.4,14.2,18.9,4108.1,elec
2440,2008.0,,office,464.0,5,55.0,18.0,1947.0,16.6,23.5,29.7,7278.7,oil
2441,2013.0,9.0,commercial,442.0,1,172.0,5.0,1953.0,18.8,27.0,33.1,3638.54,elec
2442,2010.0,2.0,office,813.0,8,-7.0,20.0,2000.0,11.4,18.5,24.0,21534.76,oil
2443,2009.0,2.0,education,399.0,5,12.0,4.0,1975.0,13.8,18.7,27.8,2142.09,oil
2444,2013.0,7.0,commercial,1554.0,4,37.0,1.0,1995.0,22.5,30.3,38.5,2430.58,elec
2445,2009.0,11.0,commercial,435.0,6,203.0,6.0,1925.0,11.7,19.6,25.1,2492.03,gas
2446,2005.0,9.0,,647.0,7,51.0,6.0,1995.0,22.2,27.4,33.0,4087.75,oil
2447,2010.0,9.0,office,,6,37.0,7.0,1925.0,21.0,27.7,34.6,4366.88,elec
2448,2014.0,6.0,education,243.0,8,19.0,6.0,1991.0,24.0,30.7,,1501.16,oil
2449,2009.0,12.0,,,2,337.0,5.0,1995.0,6.6,14.1,20.3,3230.89,oil
2450,2011.0,5.0,factory,342.0,4,172.0,2.0,1984.0,24.4,29.4,37.7,270.35,gas
2451,2005.0,5.0,residential,291.0,6,51.0,13.0,1994.0,24.6,29.5,36.8,2110.91,gas
2452,2012.0,7.0,office,,6,37.0,29.0,1952.0,23.8,29.7,35.4,22762.68,gas
2453,2012.0,1.0,,812.0,7,337.0,3.0,2008.0,8.8,15.2,21.9,,oil
2454,2013.0,11.0,office,549.0,8,19.0,,1972.0,11.0,19.3,28.8,1863.09,elec
2455,2005.0,3.0,commercial,339.0,1,12.0,1.0,1926.0,19.0,23.9,31.7,370.76,gas
2456,2007.0,1.0,commercial,411.0,8,19.0,4.0,1987.0,11.1,15.6,,3124.28,elec
2457,2010.0,10.0,commercial,624.0,6,55.0,6.0,1978.0,15.4,23.5,33.6,3249.79,gas
2458,2006.0,1.0,residential,405.0,2,203.0,19.0,1982.0,8.4,15.3,23.4,4959.35,gas
2459,2012.0,8.0,commercial,277.0,2,12.0,5.0,2009.0,21.5,28.5,34.5,1388.52,gas
2460,2011.0,9.0,office,921.0,6,51.0,27.0,1979.0,21.4,27.4,32.6,13875.79,gas
2461,2005.0,7.0,residential,460.0,7,55.0,21.0,1967.0,24.5,30.0,37.4,9324.32,oil
2462,2005.0,3.0,residential,1085.0,5,37.0,7.0,1928.0,16.3,24.1,31.8,5918.38,gas
2463,2009.0,1.0,residential,880.0,5,12.0,8.0,2000.0,10.8,15.3,23.2,6780.53,elec
2464,2012.0,12.0,residential,,2,-7.0,17.0,2006.0,9.2,15.2,27.7,5324.78,gas
2465,2008.0,8.0,commercial,558.0,2,117.0,,1938.0,19.6,29.6,35.8,2381.6,oil
2466,2008.0,5.0,residential,,3,19.0,22.0,1963.0,20.2,28.8,,406.03,gas
2467,2008.0,4.0,commercial,260.0,4,117.0,,2009.0,21.3,27.3,33.7,1430.96,oil
2468,2011.0,3.0,office,429.0,8,203.0,11.0,,17.7,23.6,29.7,3921.36,oil
2469,2009.0,6.0,education,488.0,6,172.0,4.0,2006.0,23.6,29.6,36.9,1597.52,gas
2470,2006.0,1.0,,233.0,7,51.0,12.0,1949.0,9.4,15.2,20.7,,elec
2471,2010.0,4.0,residential,615.0,2,203.0,7.0,1961.0,19.5,27.3,33.9,3271.96,oil
2472,2009.0,7.0,education,187.0,1,172.0,4.0,2002.0,24.5,30.1,,840.15,oil
2473,2011.0,,office,460.0,3,12.0,16.0,1981.0,24.5,30.2,35.5,,gas
2474,2005.0,11.0,commercial,239.0,7,117.0,6.0,1959.0,13.9,19.5,26.9,1574.56,gas
2475,2011.0,5.0,education,911.0,5,172.0,1.0,1986.0,21.0,28.7,35.3,991.6,gas
2476,2013.0,3.0,factory,,5,203.0,2.0,1934.0,14.7,23.1,28.5,1026.47,oil
2477,2008.0,1.0,commercial,1029.0,5,117.0,4.0,1956.0,4.3,14.4,22.9,5226.84,gas
2478,2010.0,8.0,factory,240.0,3,37.0,5.0,1957.0,21.5,28.7,33.5,62.78,gas
2479,2014.0,12.0,,836.0,2,12.0,3.0,1971.0,6.8,14.8,20.8,2155.17,gas
2480,2007.0,11.0,education,,8,117.0,3.0,2001.0,12.6,18.9,26.5,908.3,gas
2481,2011.0,6.0,commercial,290.0,2,-7.0,5.0,1981.0,24.0,29.4,36.3,2500.96,elec
2482,2006.0,6.0,education,420.0,1,12.0,6.0,1925.0,25.4,30.5,,3725.57,elec
2483,2009.0,2.0,,291.0,6,51.0,13.0,1994.0,13.8,20.3,29.1,3494.33,oil
2484,2013.0,12.0,factory,819.0,3,37.0,6.0,2006.0,9.4,14.6,19.8,4180.04,oil
2485,2013.0,3.0,office,921.0,6,51.0,27.0,1979.0,18.4,23.8,30.0,27851.04,elec
2486,2009.0,12.0,education,585.0,8,12.0,3.0,1924.0,6.3,14.8,21.4,2501.42,elec
2487,2013.0,5.0,commercial,213.0,1,172.0,3.0,1960.0,23.1,28.8,32.8,727.98,gas
2488,2007.0,3.0,commercial,339.0,1,37.0,4.0,2009.0,17.1,23.8,30.4,1359.44,gas
2489,2005.0,6.0,education,451.0,5,203.0,4.0,1978.0,24.2,30.2,39.0,1395.58,oil
2490,2006.0,5.0,education,439.0,1,19.0,6.0,1989.0,22.9,28.6,39.1,1851.91,gas
2491,2006.0,5.0,education,403.0,5,337.0,,1954.0,24.8,29.1,36.3,2067.48,oil
2492,2009.0,6.0,factory,923.0,8,12.0,3.0,1975.0,26.1,31.1,36.0,1619.87,oil
2493,2006.0,4.0,factory,349.0,6,172.0,3.0,1958.0,19.2,25.9,31.3,879.48,elec
2494,2006.0,5.0,commercial,558.0,2,117.0,3.0,1938.0,21.8,29.8,35.7,2010.81,oil
2495,2012.0,8.0,,157.0,6,12.0,3.0,1921.0,22.3,30.1,35.6,,oil
2496,2014.0,2.0,,954.0,8,117.0,27.0,1943.0,11.9,18.9,,10348.53,gas
2497,2006.0,4.0,commercial,524.0,6,117.0,3.0,1929.0,18.5,26.0,31.4,1687.01,oil
2498,2007.0,10.0,office,493.0,1,51.0,28.0,1995.0,16.5,22.3,28.8,17006.53,elec
2499,2006.0,10.0,factory,,3,117.0,6.0,1934.0,15.6,22.6,29.1,4607.13,oil
2500,2005.0,4.0,residential,239.0,5,37.0,18.0,1998.0,21.6,28.6,,3021.51,oil
2501,2012.0,12.0,,331.0,1,55.0,19.0,1964.0,4.4,13.3,17.3,9206.98,oil
2502,2006.0,8.0,,435.0,6,203.0,6.0,1925.0,20.4,29.3,37.6,3135.13,oil
2503,2006.0,3.0,residential,317.0,6,203.0,28.0,1999.0,15.3,23.5,30.3,8499.66,elec
2504,2014.0,12.0,,877.0,2,55.0,2.0,1984.0,6.7,15.2,24.4,3025.3,elec
2505,2011.0,1.0,factory,1272.0,2,19.0,3.0,1922.0,6.4,15.3,,2049.48,gas
2506,2006.0,3.0,education,650.0,1,12.0,2.0,1999.0,18.7,23.6,28.5,1320.23,gas
2507,2014.0,1.0,commercial,451.0,2,12.0,2.0,1981.0,9.3,15.8,23.0,861.23,gas
2508,2006.0,10.0,office,258.0,4,117.0,11.0,1950.0,17.7,23.8,,1495.63,gas
2509,2013.0,5.0,office,1249.0,6,12.0,9.0,1940.0,21.4,28.8,38.4,11960.42,elec
2510,2007.0,11.0,residential,313.0,3,-7.0,7.0,1978.0,13.9,19.7,,2131.85,oil
2511,2005.0,5.0,factory,923.0,8,12.0,3.0,1975.0,21.9,29.1,35.2,2936.52,elec
2512,2008.0,2.0,commercial,435.0,6,203.0,6.0,1925.0,13.9,19.9,25.7,5115.6,elec
2513,2006.0,9.0,,258.0,3,51.0,9.0,1962.0,20.8,26.9,34.7,2317.17,elec
2514,2012.0,9.0,,371.0,2,117.0,2.0,1945.0,18.6,27.2,31.7,651.33,elec
2515,2013.0,11.0,education,187.0,1,172.0,4.0,2002.0,15.7,19.6,,1105.84,elec
2516,2010.0,9.0,commercial,372.0,6,55.0,3.0,1997.0,21.8,28.4,31.9,968.69,gas
2517,2013.0,2.0,commercial,,6,12.0,3.0,1921.0,12.6,20.2,28.3,696.53,oil
2518,2012.0,5.0,education,911.0,5,172.0,1.0,1986.0,22.4,29.4,36.8,856.38,gas
2519,2008.0,9.0,commercial,301.0,7,12.0,2.0,,20.3,26.3,33.8,570.87,gas
2520,2006.0,11.0,commercial,157.0,6,12.0,3.0,1921.0,12.7,19.4,25.0,449.71,gas
2521,2007.0,,education,351.0,6,117.0,1.0,1979.0,25.3,30.6,36.4,344.96,oil
2522,2013.0,8.0,commercial,284.0,1,172.0,2.0,1976.0,23.8,29.4,36.7,465.91,gas
2523,2006.0,1.0,commercial,551.0,1,203.0,3.0,1927.0,9.4,15.4,,3110.28,elec
2524,2013.0,9.0,commercial,2080.0,2,117.0,6.0,2006.0,17.0,26.0,30.1,15448.2,oil
2525,2010.0,12.0,office,460.0,3,12.0,16.0,1981.0,9.2,15.0,19.8,9614.75,oil
2526,2012.0,1.0,office,225.0,6,19.0,23.0,1946.0,8.8,15.1,19.8,6955.2,elec
2527,2014.0,7.0,commercial,1029.0,5,117.0,4.0,1956.0,23.1,30.3,36.7,5226.84,gas
2528,2009.0,8.0,factory,987.0,5,203.0,2.0,1934.0,24.5,28.7,34.5,904.2,oil
2529,2013.0,11.0,commercial,488.0,2,55.0,5.0,1995.0,14.0,19.6,28.9,4897.43,oil
2530,2005.0,5.0,commercial,,6,117.0,3.0,1929.0,24.1,28.5,37.7,1544.96,oil
2531,2014.0,5.0,commercial,1105.0,7,117.0,6.0,1966.0,22.5,30.0,35.9,8597.45,oil
2532,2014.0,12.0,residential,405.0,2,203.0,19.0,1982.0,8.9,15.5,20.7,9169.82,oil
2533,2011.0,2.0,education,1114.0,4,51.0,4.0,1924.0,12.4,20.0,27.2,5973.89,elec
2534,2011.0,2.0,office,1292.0,1,37.0,5.0,1992.0,13.4,18.9,24.1,8851.41,oil
2535,2006.0,9.0,factory,788.0,4,117.0,6.0,1998.0,19.8,26.2,34.7,3004.95,oil
2536,2014.0,12.0,residential,291.0,6,51.0,13.0,1994.0,9.6,14.5,20.2,3431.94,elec
2537,2014.0,5.0,residential,686.0,3,172.0,,1950.0,23.4,28.2,33.3,713.13,gas
2538,2012.0,1.0,commercial,575.0,6,19.0,5.0,1979.0,7.9,14.4,19.6,2121.18,gas
2539,2007.0,4.0,commercial,1003.0,4,-7.0,6.0,1994.0,24.2,27.4,33.2,10898.84,elec
2540,2013.0,12.0,education,453.0,5,55.0,2.0,1937.0,7.1,15.0,20.7,1307.45,oil
2541,2010.0,2.0,office,1122.0,6,37.0,27.0,1958.0,14.6,19.3,24.6,,oil
2542,2014.0,8.0,,1492.0,4,172.0,2.0,1991.0,23.0,28.3,33.9,2590.11,gas
2543,2013.0,5.0,residential,880.0,5,12.0,8.0,2000.0,22.9,29.3,35.4,6269.6,gas
2544,2007.0,3.0,office,,6,37.0,29.0,1952.0,13.6,24.3,30.3,47287.63,elec
2545,2010.0,7.0,residential,679.0,2,37.0,4.0,1987.0,24.6,29.8,34.4,2202.16,oil
2546,2007.0,10.0,commercial,547.0,6,37.0,5.0,1992.0,17.1,23.7,30.0,2611.38,gas
2547,2014.0,7.0,office,123.0,5,12.0,23.0,1963.0,26.1,30.6,35.9,2566.07,gas
2548,2006.0,2.0,education,650.0,1,12.0,2.0,1999.0,11.7,19.0,,914.0,gas
2549,2008.0,8.0,commercial,334.0,8,37.0,4.0,2001.0,22.4,28.8,37.3,1313.02,oil
2550,2012.0,4.0,education,173.0,6,51.0,6.0,1999.0,19.9,26.2,32.3,1117.3,oil
2551,2013.0,7.0,residential,350.0,3,19.0,22.0,1963.0,22.9,29.8,35.5,464.03,gas
2552,2010.0,5.0,commercial,312.0,4,172.0,3.0,1959.0,22.0,28.7,33.7,1772.18,elec
2553,2008.0,6.0,office,258.0,4,117.0,11.0,1950.0,24.8,29.9,35.0,,gas
2554,2008.0,12.0,residential,1172.0,8,12.0,2.0,1997.0,9.5,15.2,21.5,2224.04,oil
2555,2013.0,10.0,office,529.0,2,117.0,26.0,1989.0,15.0,23.4,30.1,21181.16,elec
2556,2009.0,6.0,commercial,203.0,6,117.0,4.0,1953.0,21.6,30.0,36.7,,oil
2557,2008.0,8.0,residential,661.0,5,-7.0,12.0,1938.0,21.6,29.5,36.2,8367.24,elec
2558,2005.0,11.0,education,837.0,5,203.0,3.0,1934.0,12.3,20.1,25.1,2608.92,gas
2559,2012.0,,commercial,1105.0,7,117.0,6.0,1966.0,24.0,28.9,38.1,6287.16,gas
2560,2006.0,5.0,,320.0,8,37.0,3.0,1990.0,22.7,29.3,39.6,417.83,gas
2561,2013.0,3.0,commercial,,2,172.0,1.0,1923.0,17.3,23.4,32.7,,gas
2562,2014.0,8.0,residential,317.0,6,12.0,23.0,1945.0,23.6,29.6,35.2,6141.94,oil
2563,2013.0,6.0,office,430.0,6,55.0,14.0,2001.0,26.4,30.9,34.6,7079.52,elec
2564,2005.0,11.0,commercial,547.0,2,172.0,1.0,1923.0,14.1,20.0,,1033.52,oil
2565,2014.0,1.0,residential,1186.0,3,117.0,5.0,1999.0,6.8,14.6,21.0,6762.19,oil
2566,2014.0,12.0,residential,390.0,7,55.0,15.0,1933.0,3.5,14.3,20.8,7798.52,elec
2567,2011.0,7.0,commercial,378.0,3,117.0,5.0,1922.0,24.3,29.8,35.7,2400.45,elec
2568,2011.0,12.0,,379.0,8,19.0,27.0,1941.0,,14.1,20.8,14064.32,elec
2569,2009.0,8.0,commercial,448.0,1,-7.0,6.0,1987.0,24.4,29.8,35.3,2817.32,gas
2570,2011.0,9.0,office,435.0,6,117.0,9.0,1990.0,77.6,26.1,32.5,,oil
2571,2007.0,5.0,factory,833.0,2,117.0,4.0,1935.0,23.0,28.8,34.4,2465.76,oil
2572,2007.0,7.0,factory,625.0,2,51.0,1.0,1975.0,23.8,29.7,37.7,577.5,elec
2573,2013.0,8.0,,854.0,4,337.0,1.0,1936.0,23.4,29.5,35.7,,oil
2574,2006.0,10.0,commercial,975.0,2,12.0,3.0,1994.0,18.5,23.4,29.7,2653.15,gas
2575,2005.0,,residential,1085.0,5,37.0,7.0,1928.0,10.4,19.4,,7322.68,oil
2576,2014.0,8.0,commercial,589.0,2,12.0,2.0,1956.0,77.6,29.3,34.7,1405.94,gas
2577,2014.0,8.0,education,254.0,1,337.0,,1963.0,22.0,29.9,35.6,1280.16,elec
2578,2011.0,1.0,factory,2362.0,6,117.0,6.0,2007.0,7.5,14.7,23.6,11904.48,elec
2579,,3.0,factory,243.0,8,19.0,2.0,1983.0,19.7,24.3,30.0,371.09,elec
2580,2014.0,9.0,residential,648.0,8,172.0,29.0,1937.0,,27.0,32.3,8682.36,gas
2581,2007.0,4.0,office,529.0,2,117.0,26.0,1989.0,20.7,27.0,31.9,9380.23,gas
2582,2009.0,11.0,residential,,3,117.0,5.0,1999.0,12.9,19.6,25.4,4401.48,oil
2583,2014.0,2.0,commercial,,6,-7.0,1.0,1963.0,,20.1,26.2,929.13,oil
2584,2005.0,1.0,commercial,252.0,8,337.0,5.0,1976.0,6.8,14.7,20.6,2194.98,elec
2585,2011.0,11.0,commercial,1178.0,4,117.0,3.0,1930.0,13.2,19.8,24.7,,oil
2586,2011.0,3.0,residential,1172.0,8,12.0,2.0,1997.0,16.0,23.1,29.9,2340.21,oil
2587,2012.0,7.0,commercial,215.0,4,37.0,6.0,1981.0,,30.4,35.6,1119.72,gas
2588,2006.0,2.0,commercial,305.0,2,,4.0,1997.0,11.2,18.4,24.4,2525.11,elec
2589,2014.0,11.0,education,388.0,4,,2.0,1936.0,13.2,19.1,23.8,,elec
2590,2009.0,10.0,residential,291.0,6,51.0,13.0,1994.0,17.3,22.8,27.0,2653.01,oil
2591,2006.0,2.0,education,260.0,4,55.0,5.0,1979.0,13.4,19.1,25.7,2062.81,oil
2592,2005.0,6.0,factory,240.0,3,37.0,5.0,1957.0,23.8,30.1,36.2,952.56,elec
2593,2006.0,2.0,factory,625.0,2,51.0,1.0,1975.0,11.8,19.9,25.3,367.64,gas
2594,2011.0,,commercial,290.0,2,51.0,4.0,2003.0,25.6,30.2,34.0,1900.73,elec
2595,2011.0,8.0,education,581.0,7,337.0,5.0,1984.0,21.8,28.4,38.4,4078.62,oil
2596,2009.0,3.0,commercial,877.0,2,55.0,2.0,1984.0,16.6,23.7,30.7,3176.56,elec
2597,2010.0,4.0,residential,291.0,6,51.0,,1994.0,19.6,26.4,31.7,4194.59,elec
2598,2010.0,4.0,office,804.0,1,337.0,18.0,1995.0,20.5,26.4,32.6,9892.34,gas
2599,2008.0,10.0,education,173.0,6,51.0,6.0,1999.0,16.8,23.6,30.6,1534.58,elec
2600,2011.0,12.0,education,471.0,8,117.0,3.0,2001.0,9.3,15.6,24.1,719.07,gas
2601,2007.0,9.0,commercial,232.0,5,172.0,3.0,1976.0,19.7,26.4,33.7,1042.76,elec
2602,2009.0,11.0,residential,,5,37.0,18.0,1998.0,11.9,18.7,24.8,4096.52,oil
2603,2012.0,10.0,education,451.0,1,337.0,5.0,1993.0,15.9,23.2,27.2,2972.15,oil
2604,2008.0,2.0,education,525.0,8,117.0,1.0,1993.0,14.4,19.5,24.4,323.42,gas
2605,2005.0,4.0,education,599.0,1,337.0,2.0,1946.0,22.6,26.6,30.8,1289.53,oil
2606,2012.0,2.0,education,243.0,8,19.0,6.0,1991.0,12.5,19.2,26.3,781.02,gas
2607,2005.0,8.0,commercial,599.0,8,337.0,1.0,1948.0,23.2,28.1,33.5,,gas
2608,2009.0,9.0,commercial,547.0,6,37.0,5.0,1992.0,18.2,27.0,31.6,4717.33,elec
2609,2007.0,10.0,commercial,622.0,3,51.0,1.0,1966.0,15.6,22.6,26.8,48.59,gas
2610,2007.0,3.0,education,399.0,5,12.0,4.0,1975.0,17.1,23.0,28.1,,elec
2611,,4.0,office,172.0,1,19.0,23.0,1947.0,20.0,27.2,31.8,5095.33,elec
2612,2011.0,9.0,commercial,,2,117.0,3.0,1938.0,18.6,26.7,32.0,,gas
2613,2008.0,4.0,commercial,425.0,8,117.0,3.0,1956.0,21.6,26.8,34.0,956.19,gas
2614,2014.0,3.0,office,649.0,3,172.0,9.0,2008.0,17.5,23.0,29.7,6182.11,elec
2615,2007.0,7.0,education,608.0,1,203.0,6.0,1950.0,22.7,30.2,36.7,,elec
2616,,12.0,commercial,2080.0,2,117.0,6.0,2006.0,5.8,15.1,23.7,10724.31,gas
2617,2011.0,,office,,3,12.0,16.0,1981.0,10.1,15.7,22.8,9644.54,elec
2618,2009.0,8.0,residential,177.0,5,337.0,25.0,1947.0,23.9,29.6,34.9,3448.17,gas
2619,2006.0,9.0,education,488.0,6,172.0,4.0,2006.0,23.2,27.7,,3017.01,elec
2620,2012.0,2.0,residential,449.0,1,337.0,29.0,1926.0,12.0,19.1,29.9,14321.71,oil
2621,2007.0,4.0,residential,,8,172.0,28.0,1972.0,22.2,27.0,36.5,6047.17,oil
2622,2012.0,4.0,residential,390.0,7,55.0,15.0,1933.0,21.2,26.5,31.7,6442.25,elec
2623,2014.0,1.0,commercial,932.0,5,117.0,6.0,1958.0,8.1,14.6,19.4,,elec
2624,2014.0,10.0,commercial,252.0,8,337.0,5.0,1976.0,16.2,23.5,32.5,1995.44,elec
2625,2013.0,12.0,office,623.0,2,172.0,8.0,1974.0,7.9,15.1,23.0,7368.35,elec
2626,2014.0,8.0,commercial,5947.0,6,12.0,2.0,1996.0,23.3,29.4,33.8,21447.26,elec
2627,2014.0,2.0,commercial,1178.0,4,117.0,3.0,1930.0,13.3,19.7,28.4,5818.38,elec
2628,2010.0,1.0,commercial,360.0,3,12.0,3.0,1948.0,6.7,14.8,21.7,88.59,gas
2629,2011.0,10.0,office,956.0,2,51.0,13.0,2002.0,17.9,23.6,28.5,13135.49,oil
2630,2013.0,7.0,office,943.0,8,37.0,7.0,1925.0,25.4,30.6,36.0,5663.66,oil
2631,2005.0,7.0,office,529.0,2,117.0,26.0,1989.0,25.8,30.7,,14403.19,elec
2632,2012.0,6.0,education,473.0,2,337.0,5.0,1995.0,23.7,30.3,33.8,1548.41,gas
2633,2014.0,,education,403.0,5,337.0,6.0,1954.0,11.1,16.2,24.7,3105.18,elec
2634,2008.0,4.0,residential,,1,-7.0,17.0,1973.0,20.8,27.1,33.3,44442.22,elec
2635,2007.0,8.0,commercial,836.0,2,12.0,3.0,1971.0,22.6,28.6,34.7,2993.3,gas
2636,2006.0,5.0,education,2447.0,8,19.0,6.0,1943.0,23.5,29.4,35.8,22919.42,elec
2637,2011.0,4.0,education,647.0,7,51.0,,1995.0,19.5,25.7,31.8,5100.02,elec
2638,2014.0,8.0,education,1862.0,8,19.0,6.0,1945.0,24.6,29.4,37.4,13594.09,oil
2639,2010.0,2.0,residential,982.0,8,55.0,28.0,1959.0,13.9,19.1,22.6,9942.11,gas
2640,2006.0,10.0,education,565.0,5,117.0,5.0,2006.0,17.5,23.1,33.1,3973.35,elec
2641,2005.0,12.0,residential,313.0,3,-7.0,,1978.0,8.4,15.4,19.9,2310.21,oil
2642,2013.0,6.0,commercial,813.0,3,12.0,4.0,1961.0,23.8,30.4,,5048.14,elec
2643,2005.0,7.0,residential,177.0,5,337.0,25.0,1947.0,21.0,29.4,35.0,3283.97,gas
2644,2012.0,12.0,education,1527.0,5,117.0,3.0,1983.0,8.4,14.0,19.4,5695.39,oil
2645,2013.0,9.0,residential,464.0,3,12.0,3.0,2001.0,20.9,26.8,33.7,69.91,gas
2646,2009.0,10.0,factory,306.0,6,337.0,5.0,1989.0,16.4,24.0,30.9,,gas
2647,2007.0,4.0,residential,648.0,8,172.0,29.0,1937.0,,26.5,34.7,6039.9,gas
2648,2008.0,10.0,residential,177.0,5,337.0,25.0,1947.0,17.6,23.2,28.8,4261.91,elec
2649,2013.0,4.0,office,968.0,3,-7.0,3.0,1965.0,21.6,27.1,31.7,137.74,gas
2650,2010.0,,office,623.0,2,172.0,8.0,1974.0,16.1,24.4,30.2,5526.26,elec
2651,2008.0,2.0,commercial,301.0,2,337.0,3.0,1992.0,13.6,19.1,24.7,1713.24,elec
