sample,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
1142,9.2,0.28,2.3,3.2,0.058,143,133,,3.14,0.58,9.5,5,white
1143,7.2,0.24,1.5,1.6,0.048,131,131,mediu,3.25,0.45,10.5,5,white
1144,7.2,0.25,1.6,1.5,0.047,125,132,mediu,3.26,0.44,10.5,5,white
1145,6.8,0.32,0.9,7.5,0.041,171,223,hig,3.14,0.41,8.9,5,white
1146,9.1,0.27,1.6,1.1,0.031,117,151,mediu,3.03,0.41,,5,white
1147,8.9,0.34,1.6,1.3,0.041,112,188,,3.17,0.49,9.5,5,white
1148,7,0.17,2.22,5.7,0.025,147,111,mediu,3.2,0.49,10.8,6,white
1149,6.7,0.25,1.15,7.2,0.038,161,220,hig,3.14,0.35,9.5,5,white
1150,6.9,0.32,0.85,7.6,0.042,167,219,hig,3.13,0.4,8.9,5,white
1151,6.8,0.32,0.9,7.5,0.041,175,223,hig,3.14,0.41,8.9,5,white
1152,6.1,0.6,0,1.3,0.042,102,79,mediu,3.31,0.38,,4,white
1153,5.3,0.395,0.42,1.3,0.035,144,102,lo,3.5,0.35,10.6,6,white
1154,7.9,0.16,1.2,4.8,0.037,109,171,,3.47,0.44,9,4,white
1155,7.6,0.33,1.44,2.1,0.034,106,172,mediu,3.42,0.48,10.5,4,white
1156,7.8,0.3,1.74,16.85,0.054,147,135,very hig,3.16,0.38,9,6,white
1157,7.8,0.3,1.74,16.85,0.054,139,135,very hig,3.16,0.38,9,6,white
1158,5.7,0.26,1.62,4.1,0.201,195.5,189.5,mediu,3.27,0.38,9.4,6,white
1159,7.8,0.3,1.74,16.85,0.054,145,135,very hig,3.16,0.38,9,6,white
1160,7.5,0.14,2.04,1.3,0.055,168,153,mediu,3.29,0.8,9.6,6,white
1161,7.8,0.3,1.74,16.85,0.054,147,135,very hig,3.16,0.38,9,6,white
1162,6.6,0.25,2.87,7.4,0.043,169,151,mediu,3.15,0.6,10.2,7,white
1163,5.7,0.26,1.62,4.1,0.201,,189.5,mediu,3.27,0.38,9.4,6,white
1164,8.2,0.23,2.94,0.9,0.057,135,73,mediu,3.07,0.38,10.4,6,white
1165,6,0.24,1.6,6.3,0.03,134,129,,3.52,0.41,10.4,5,white
1166,6.1,0.45,1.35,0.8,0.039,115,82,mediu,3.23,0.32,9.5,5,white
1167,7.4,0.23,2.58,1.4,0.044,140,113,mediu,3.22,0.62,10.6,6,white
1168,7.2,0.2,1.9,1,0.037,117,74,lo,3.21,0.37,11,5,white
1169,7.5,0.14,2.04,1.3,0.055,166,153,mediu,3.29,0.8,9.6,6,white
1170,7.7,0.25,2.58,4.5,0.062,142,115,hig,3.38,0.5,9.9,6,white
1171,8.2,0.61,2.25,5.4,0.03,119,118,hig,3.14,0.34,9.6,5,white
1172,7.6,0.21,2.64,1.9,0.036,134,119,lo,3.01,0.7,12.8,6,white
1173,7.4,0.22,1.65,2,0.045,133,101,mediu,3.42,0.55,11.4,5,white
1174,7.2,0.26,1.56,12.7,0.036,167,214,,3.41,0.5,10,6,white
1175,6.4,0.25,2.05,8.6,0.042,155,173,hig,3,0.44,9.1,5,white
1176,6.3,0.32,2.45,11.1,0.039,171,198,very hig,3.36,0.5,9.4,7,white
1177,6.8,0.25,1.74,2,0.042,143,189,hig,3.46,0.54,10.2,6,white
1178,9.8,0.44,2,2.8,0.036,135,167,hig,2.97,0.39,,5,white
1179,7.2,0.2,1.25,4.5,0.044,133,109,hig,3.23,0.36,9.4,5,white
1180,8.2,0.61,2.25,5.4,0.03,117,118,hig,3.14,0.34,9.6,5,white
1181,7.5,0.42,2.7,9.1,0.029,140,125,hig,3.12,0.36,10.1,6,white
1182,7.4,0.22,1.65,2,0.045,135,101,mediu,3.42,0.55,11.4,5,white
1183,6.4,0.26,1.8,2.2,0.025,157,134,lo,3.21,0.47,10.6,6,white
1184,7.9,0.46,2.24,4.1,0.033,180,138,lo,3.18,0.44,12.8,7,white
1185,6.5,0.41,3.2,11.8,0.065,165,225,,3.12,0.51,8.9,5,
1186,7.5,0.32,1.85,1.2,0.048,118,184,mediu,3.09,0.43,9.3,5,white
1187,6.6,0.21,3.04,2.2,0.026,,104,lo,3.25,0.4,11.1,8,white
1188,7.1,0.21,1.8,1.4,0.037,163,143,mediu,3.13,0.33,9.9,6,white
1189,7.6,0.26,2.35,1.6,0.068,99,55,mediu,3.1,0.45,9.6,5,white
1190,7.6,0.21,2.64,1.9,0.036,130,119,lo,3.01,0.7,12.8,6,white
1191,6.9,0.25,1.82,5.2,0.024,174,135,,3.16,0.72,10.7,7,white
1192,7.1,0.26,1.92,14.45,0.074,149,107,very hig,2.96,0.42,9.2,6,white
1193,7.3,0.22,2.8,14.75,0.042,182.5,129.5,very hig,3.36,0.41,9.1,7,white
1194,6.2,0.37,1.32,8.3,0.025,154,216,hig,3.33,0.6,9.6,6,white
1195,7.9,0.22,2.7,14.2,0.038,173,141,very hig,3.03,0.46,9.2,6,white
1196,6.9,0.25,1.82,5.2,0.024,176,135,mediu,3.16,0.72,10.7,7,white
1197,7.3,0.22,2.8,14.75,0.042,186.5,129.5,very hig,3.36,0.41,9.1,7,white
1198,7.1,0.26,1.92,14.45,0.074,,107,,2.96,0.42,,6,white
1199,7.4,0.25,2.59,6.9,0.02,152,93,mediu,3,0.48,10.7,7,white
1200,6.8,0.18,2.22,1.5,0.027,157,93,lo,3.3,0.45,10.8,6,white
1201,7,0.17,2.59,1.5,0.028,164,75,lo,3.3,0.46,,7,white
1202,6.4,0.3,1.9,7.8,0.046,137,192,hig,3.1,0.37,9,5,white
1203,5,0.33,0.96,1.5,0.049,130,97,lo,3.48,0.44,10.7,6,white
1204,5,0.33,0.96,1.5,0.049,134,97,lo,3.48,0.44,10.7,6,
1205,8.9,0.33,1.6,1.5,0.047,113,200,hig,3.19,0.46,9.4,5,white
1206,7,0.26,2.76,15.55,0.037,181,171,very hig,2.94,0.35,8.8,6,white
1207,6.4,0.3,1.9,7.8,0.046,137,192,,3.1,0.37,9,5,white
1208,6.3,0.21,2.4,1.7,0.031,166,134,lo,3.42,0.49,,6,white
1209,8,0.23,2.76,1.5,0.03,150,125,lo,3.23,0.47,12.5,6,white
1210,9.2,0.28,2.46,1,0.042,132,59,lo,2.96,0.25,10.5,6,white
1211,7.3,0.27,1.95,6.7,0.064,124,188,hig,3.29,0.3,9.7,5,white
1212,7.6,0.32,2.16,1.6,0.04,150,155,mediu,3.23,0.52,11.3,6,white
1213,5,0.33,0.96,1.5,0.049,126,97,lo,3.48,0.44,10.7,6,white
1214,9.7,0.24,2.7,1.2,0.033,131,59,mediu,2.74,0.47,10.8,6,white
1215,8,0.28,2.1,7.1,0.045,139,169,hig,3.17,0.43,10.6,5,white
1216,8.2,0.37,2.88,1,0.034,179,93,lo,3.04,0.32,11.7,8,white
1217,8,0.61,1.9,12.1,0.301,122,220,very hig,2.94,0.48,9.2,5,white
1218,7.2,0.26,3.52,7.1,0.027,181,126,mediu,3.02,0.34,11.1,8,white
1219,8.2,0.37,2.88,1,0.034,173,93,,3.04,0.32,11.7,8,white
1220,6.4,0.23,1.98,1.15,0.044,137.5,217.5,lo,3.33,0.44,11,6,white
1221,5.9,0.4,2.24,6,0.034,192,127,lo,3.51,0.58,12.5,7,white
1222,7.6,0.28,2.34,1.2,0.038,139,115,,3.16,0.67,,6,white
1223,8,0.28,2.1,7.1,0.045,137,169,hig,3.17,0.43,10.6,5,white
1224,7.2,0.23,2.73,2.3,0.033,167,102,lo,3.26,0.54,12.3,7,white
1225,6.8,0.32,2.22,3.4,0.023,139,87,lo,3.14,0.53,12.7,6,white
1226,7.2,0.23,2.73,2.3,0.033,163,102,lo,3.26,0.54,12.3,7,white
1227,6.9,0.18,1.9,6.5,0.039,118,110,mediu,3.1,0.42,10.5,5,white
1228,9.4,0.26,3.18,1.2,0.047,145,109,lo,3.23,0.28,12.5,6,white
1229,8.3,0.33,1.26,1.15,0.033,78,96,lo,3.2,0.32,12.4,3,white
1230,7.3,0.29,1.8,13,0.043,168,238,very hig,3.06,0.41,8.7,6,white
1231,7.9,0.41,2.59,4.5,0.03,184,114,lo,3.17,0.54,,7,white
1232,7.9,0.44,2.59,5.85,0.033,163,93,lo,3.16,0.54,12.6,7,white
1233,7.7,0.39,1.8,5.2,0.037,147,131,mediu,3.38,0.44,11,6,white
1234,7.7,0.26,1.86,1.3,0.043,165,155,mediu,3.42,0.5,10.1,6,white
1235,7.8,0.32,1.55,1.7,0.036,146,195,mediu,3.03,0.48,10.5,5,white
1236,6.8,0.32,2.22,3.4,0.023,139,87,,3.14,0.53,12.7,6,white
1237,7.3,0.24,1.95,3.6,0.024,135,116,mediu,3.17,0.51,10.9,5,white
1238,7.1,0.44,2.59,2.7,0.041,175,128,lo,3.07,0.43,13.5,7,white
1239,10.3,0.25,2.4,2.2,0.042,124,164,very hig,3.19,0.59,9.7,5,white
1240,7.9,0.14,1.68,1.8,0.041,166,178,hig,3.45,0.43,,6,white
1241,7.4,0.18,2.94,2.1,0.036,167,187,mediu,3.4,0.41,,7,white
1242,8.1,0.43,2.94,6.6,0.033,178,141,,2.98,0.39,13.3,7,white
1243,7.1,0.44,2.59,2.7,0.041,173,128,lo,3.07,0.43,13.5,7,white
1244,6.4,0.26,1.1,5.1,0.037,123,131,mediu,3.29,0.32,,5,white
1245,8,0.66,2.88,17.55,0.042,142,233,very hig,2.92,0.68,9.4,4,white
1246,8,0.2,2.8,5.2,0.055,181,167,hig,3.18,0.4,10.6,7,white
1247,7.2,0.21,2.04,1.1,0.046,149,80,lo,3.25,0.4,11.3,6,white
1248,7.2,0.18,2.17,1.1,0.045,162,73,mediu,3.32,0.4,10.8,7,white
1249,8.4,0.57,2.2,10.7,0.051,144,195,very hig,3.15,0.51,10.4,5,white
1250,5.3,0.26,1.61,5.15,0.034,186,160,hig,3.82,0.51,10.5,7,white
1251,5.7,0.245,1.65,1.1,0.049,136,150,mediu,3.13,0.42,9.3,5,white
1252,5.6,0.245,1.92,1.1,0.047,146,152,mediu,3.12,0.42,9.3,6,white
1253,7.3,0.25,2.87,1.8,0.037,192,165,lo,3.29,0.39,12.2,7,white
1254,7,0.16,3.65,1,0.138,152,150,mediu,3.08,0.3,9.2,5,white
1255,6.4,0.22,2.04,1.8,0.057,147,104,hig,3.81,0.57,10.3,6,white
1256,7.3,0.18,3.9,1.4,0.046,152,157,mediu,3.33,0.62,9.4,6,white
1257,6.4,0.17,1.62,6.7,0.036,208,223,mediu,3.28,0.35,10.2,6,white
1258,6.9,0.29,0.96,6.8,0.034,187,212,hig,3.08,0.39,9,6,white
1259,6.2,0.21,2.28,6.8,0.036,186,245,,3.06,0.36,,6,white
1260,6.4,0.23,1.8,7.1,0.037,187,236,hig,3.06,0.34,9.2,6,white
1261,7.3,0.19,4.08,1.5,0.05,153,156,mediu,3.32,0.64,9.4,6,white
1262,7.3,0.18,3.9,1.4,0.046,142,157,mediu,3.33,0.62,9.4,6,white
1263,9.6,0.29,2.76,1.45,0.039,197.5,223,mediu,2.92,0.46,,6,white
1264,7.2,0.14,1.75,1.2,0.036,109,73,,3.46,0.39,9.9,5,white
1265,6.9,0.31,2.38,7.4,0.059,178,174,hig,3.46,0.62,11.1,7,white
1266,7.5,0.28,2.72,4.2,0.028,196,116,lo,2.99,0.41,12.3,8,white
1267,8,0.22,2.94,14.6,0.044,181,163,very hig,3.21,0.69,8.6,7,white
1268,7.6,0.31,1.45,10.5,0.04,123,145,hig,3.04,0.35,9.4,5,white
1269,8.4,0.35,3.36,13.8,0.048,175,190,very hig,3.07,0.58,9.4,6,white
1270,8,0.22,2.94,14.6,0.044,185,163,very hig,3.21,0.69,8.6,7,white
1271,8.1,0.5,2.35,1.1,0.037,125,126,mediu,3.21,0.42,10.9,5,white
1272,7,0.39,1.55,5.3,0.169,134,162,hig,3.2,0.48,9.4,5,white
1273,8.1,0.5,2.35,1.1,0.037,115,126,mediu,3.21,0.42,10.9,5,white
1274,8.4,0.35,3.36,13.8,0.048,175,190,very hig,3.07,0.58,9.4,6,white
1275,6.2,0.22,1.62,1.5,0.064,144,132,mediu,3.22,0.46,,6,white
1276,8,0.22,2.94,14.6,0.044,185,163,very hig,3.21,0.69,8.6,7,white
1277,7.6,0.31,1.45,10.5,0.04,121,145,hig,3.04,0.35,9.4,5,white
1278,7,0.24,2.16,4.9,0.083,130,133,mediu,3.33,0.37,10.8,6,white
1279,6.6,0.27,1.8,1.9,0.025,132,153,mediu,3.29,0.62,10.5,6,white
1280,7.8,0.16,2.46,1.7,0.026,153,140,lo,3.02,0.78,12.5,6,white
1281,7.7,0.27,2.38,1.8,0.028,164,168,lo,2.99,0.48,12.1,7,white
1282,7.4,0.31,3.7,10.7,0.039,151,147,,3.02,0.43,8.7,5,white
1283,8,0.45,2.88,8.8,0.026,210,151,mediu,3.07,0.25,12.7,8,white
1284,7.7,0.27,2.38,1.8,0.028,164,168,lo,2.99,0.48,12.1,7,white
1285,7.8,0.16,2.46,1.7,0.026,149,140,lo,3.02,0.78,12.5,6,white
1286,6.6,0.16,2.03,1.8,0.05,178,147,lo,3.06,0.44,11.4,7,white
1287,8.3,0.21,2.8,1.6,0.032,181,110,lo,3.02,0.6,12.9,7,white
1288,7.2,0.32,2.31,1.4,0.029,173,109,lo,3.15,0.51,,7,white
1289,6.6,0.16,1.8,1.6,0.034,129,78,,3.38,0.44,11.2,6,white
1290,8.4,0.16,1.98,1.5,0.033,138,98,mediu,3.14,0.42,9.7,6,white
1291,7.5,0.23,1.92,9.2,0.038,176,191,hig,3.04,0.56,9.7,6,white
1292,6.2,0.17,1.8,1.1,0.037,134,79,mediu,3.5,0.54,10.3,6,white
1293,6.9,0.39,0.88,4.3,0.03,90,102,mediu,3,0.87,,4,white
1294,6.9,0.41,0.88,4.2,0.031,,102,mediu,3,0.86,11.6,4,white
1295,7.5,0.23,1.92,9.2,0.038,174,191,hig,,0.56,9.7,6,white
1296,7.5,0.38,1.98,5,0.045,150,131,mediu,3.32,0.44,10.9,6,white
1297,7.3,0.42,2.66,6.8,0.045,173,122,mediu,3.19,0.37,12.6,7,white
1298,7.3,0.34,2.34,5.2,0.04,167,163,mediu,3.3,0.47,12.4,6,white
1299,7.8,0.23,1.4,4.75,0.042,145,166,mediu,2.96,0.4,11.5,5,white
1300,9,0.245,2.28,5.9,0.045,172,159,hig,2.93,0.35,10.2,6,white
1301,6.9,0.2,2,7.7,0.032,151,176,mediu,3.22,0.27,11.4,5,white
1302,7.4,0.19,2.52,6.4,0.067,159,212,hig,3.3,0.33,9.6,6,white
1303,8.2,0.2,2.16,8.1,0.035,182,163,hig,3.05,0.3,10.3,6,white
1304,8,0.59,3.55,17.35,0.038,161,228,very hig,2.95,0.75,,5,white
1305,7.9,0.14,3.15,1.8,0.05,155,114,mediu,3.33,0.49,,7,white
1306,6.8,0.24,3.2,1.8,0.047,194,105,lo,3.13,0.49,12.8,8,white
1307,9.7,0.14,2.95,1.5,0.049,123,142,hig,,0.62,9.5,5,white
1308,9.2,0.15,4.08,1.6,0.046,142,130,,3.02,0.45,10.4,6,white
1309,9.4,0.17,3.3,1.6,0.049,132,94,hig,3.02,0.61,10.3,6,white
1310,5.2,0.365,0.48,13.5,0.041,157,142,very hig,3.46,0.39,9.9,6,white
1311,6.3,0.23,1.32,3.75,0.039,153,116,mediu,3.23,0.5,10.7,6,
1312,9.6,0.25,2.7,1.3,0.04,118,160,mediu,2.94,0.43,10.5,5,white
1313,9.2,0.32,2.1,1.3,0.046,112,186,hig,3.08,0.48,9.6,5,white
1314,6.4,0.31,2.4,6.2,0.04,164,169,,3.15,0.46,,6,white
1315,8.1,0.2,2.16,9.7,0.044,183,162,very hig,3.1,0.46,,6,white
1316,7.9,0.255,1.56,2,0.026,160,190,mediu,3.04,0.39,,6,white
1317,7,0.15,1.7,1.4,0.039,121,177,mediu,3.32,0.62,10.8,5,white
1318,6.4,0.15,1.86,1.1,0.044,139,96,,3.54,0.51,10.3,6,white
1319,6.4,0.25,2.65,6.6,0.038,159,234,hig,3.03,0.42,8.8,5,white
1320,7.6,0.19,2.52,1.5,0.044,128,114,lo,3.04,0.74,,6,white
1321,7.3,0.43,2.22,4.6,0.028,139,114,lo,3.23,0.43,13.2,6,white
1322,5.1,0.31,1.8,0.9,0.037,,152,lo,3.54,0.56,10.1,6,white
1323,6.2,0.2,1.3,1.7,0.093,140,161,mediu,3.44,0.66,11,5,white
1324,6.9,0.16,2.1,1.3,0.043,137,182,mediu,3.25,0.62,10.8,6,white
1325,7.7,0.32,3.36,2.3,0.04,168,114,lo,3.2,0.52,12.8,7,white
1326,6.5,0.22,4.32,6.8,0.042,153,168,hig,3.12,0.36,9.2,6,white
1327,6.8,0.26,1.98,1.5,0.047,166,167,,3.12,0.44,10.5,6,white
1328,5.2,0.37,1.98,1.2,0.028,135,81,,3.37,0.38,11.7,6,white
1329,8.4,0.19,2.15,2.1,0.052,122,104,mediu,2.85,0.46,,5,white
1330,8.3,0.21,2.05,2.2,0.05,124,108,,2.85,0.45,9.5,5,white
1331,6.8,0.15,1.92,8.8,0.058,146,110,very hig,3.4,0.4,8.8,6,white
1332,7.9,0.16,4.48,17,0.05,209,210,very hig,3.15,0.51,9.3,7,white
1333,7.8,0.21,3.12,1.8,0.034,220,180,lo,3.09,0.75,12.6,8,white
1334,9,0.24,3,1.2,0.048,152,107,lo,3.21,0.34,12.4,6,white
1335,5.7,0.21,1.44,2.3,0.047,174,189,hig,3.65,0.72,10.1,6,white
1336,7.8,0.29,2.88,7,0.042,204,161,mediu,3.26,0.37,11.2,8,white
1337,6.7,0.18,1.5,6.4,0.048,146,251,,3.29,0.52,10,5,white
1338,6.7,0.18,1.5,6.4,0.048,140,251,hig,,0.52,10,5,white
1339,8.4,0.58,1.62,12.15,0.033,161,116,hig,2.99,0.39,,6,white
1340,7.2,0.16,1.92,0.8,0.04,172,121,lo,3.27,0.33,10,6,white
1341,7.6,0.54,1.15,2,0.029,109,151,mediu,3.04,0.33,10.4,5,white
1342,8.4,0.58,1.62,12.15,0.033,159,116,hig,2.99,0.39,10.8,6,white
1343,6.6,0.25,1.86,12.4,0.059,174,181,very hig,3.51,0.47,9.8,6,white
1344,7.3,0.23,2.96,1.9,0.041,209,165,lo,3.26,0.4,12.2,8,white
1345,7.3,0.39,2.96,1.1,0.043,200,113,lo,3.39,0.48,12.7,8,white
1346,7,0.46,2.73,6.2,0.039,182,163,mediu,3.21,0.35,12.2,7,white
1347,8.2,0.35,2.8,6.3,0.039,171,162,mediu,3.15,0.34,,7,white
1348,7.8,0.29,2.88,7,0.042,200,161,,3.26,0.37,11.2,8,white
1349,9.2,0.35,1.56,0.9,0.042,97,61,mediu,2.96,0.28,10.4,4,white
1350,8,0.57,2.73,3.9,0.034,162,122,lo,3.29,0.67,12.8,7,white
1351,6.5,0.37,2.31,3.9,0.027,182,130,lo,3.28,0.39,12.7,7,white
1352,5.7,0.21,1.44,2.3,0.047,180,189,hig,3.65,0.72,10.1,6,white
1353,6.7,0.18,1.5,6.4,0.048,136,251,hig,3.29,0.52,,5,white
1354,7.8,0.13,1.5,1.8,0.04,147,179,hig,3.43,0.41,9,5,white
1355,7.6,0.19,2.05,1.1,0.04,138,143,lo,2.92,0.42,11.4,5,white
1356,7.3,0.22,2.46,15.4,0.05,173,191,very hig,3.32,0.59,8.9,6,white
1357,6.3,0.29,2.4,6.5,0.039,159,167,hig,3.15,0.44,9.3,6,white
1358,6.8,0.35,2.56,2.4,0.048,193,103,lo,3.28,0.46,12,8,white
1359,6.5,0.19,2.24,1.4,0.04,177,132,lo,3.36,0.54,10.8,7,white
1360,6.2,0.12,1.56,5.7,0.044,176,158,,3.52,0.37,10.5,6,white
1361,6,0.13,1.96,5.7,0.038,196,189.5,mediu,3.59,0.43,10.6,7,white
1362,6.4,0.25,2.31,1.4,0.04,178,115,lo,3.19,0.48,11.3,7,white
1363,6.9,0.32,0.64,1.4,0.051,93,96,mediu,3.22,0.38,9.5,4,white
1364,7.6,0.19,2.05,1.1,0.04,138,143,lo,2.92,0.42,,5,white
1365,6.7,0.13,1.96,1.2,0.046,173,140,mediu,3.33,0.33,10.1,7,white
1366,7,0.14,2.46,0.9,0.037,148,95,,3.25,0.43,10.9,6,white
1367,7.6,0.27,1.2,3.8,0.058,117,115,,3.15,0.45,8.9,5,white
1368,7.3,0.22,2.46,15.4,0.05,173,191,very hig,3.32,0.59,8.9,6,white
1369,7.4,0.64,2.35,14.15,0.168,142,185,very hig,2.9,0.49,9.3,5,white
1370,7.6,0.28,2.34,1.9,0.052,143,116,mediu,3.25,0.4,10.4,6,white
1371,8.3,0.26,2.87,9.2,0.042,181,162,mediu,3.1,0.38,12,7,white
1372,10.7,0.22,3.36,8.2,0.044,151,181,very hig,2.87,0.68,9.5,6,white
1373,10.7,0.22,3.36,8.2,0.044,157,181,very hig,2.87,0.68,,6,white
1374,6.9,0.23,2.38,2.7,0.032,162,121,lo,3.14,0.38,12.4,7,white
1375,6.2,0.3,2.24,1.7,0.032,172,130,lo,3.28,0.41,11.2,7,white
1376,6.9,0.27,2.46,1.7,0.047,128,134,mediu,3.15,0.69,11.4,6,white
1377,6.9,0.28,2.46,1.7,0.05,130,136,mediu,3.16,0.71,11.4,6,white
1378,6.9,0.28,2.1,1.6,0.047,190,132,lo,3.35,0.38,11.1,7,white
1379,6.9,0.46,1.2,0.9,0.054,,126,,3.1,0.42,,6,white
1380,6.9,0.38,2.24,8.5,0.044,174,152,mediu,3.38,0.35,12,7,white
1381,5.7,0.43,2.1,5.7,0.039,164,98,lo,3.54,0.61,12.3,7,white
1382,6.6,0.56,0.96,3.1,0.045,148,92,mediu,3.12,0.35,9.1,6,white
1383,7.1,0.36,3.36,1.3,0.046,145,102,lo,3.24,0.33,10.5,6,white
1384,6.8,0.23,2.4,1.6,0.047,123,133,,3.23,0.7,11.4,6,white
1385,6.2,0.33,1.45,1.3,0.042,130,138,hig,3.77,0.64,9.5,5,white
1386,5.6,0.49,0.91,4.5,0.039,153,116,lo,3.42,0.9,13.7,7,white
1387,6.6,0.42,1.98,2.8,0.034,133,85,lo,3.28,0.51,13.4,6,white
1388,7.3,0.18,2.03,1.2,0.044,150,143,lo,3.2,0.48,11.3,7,white
1389,8.1,0.19,2.4,0.9,0.037,197,180,mediu,3.06,0.34,10,6,white
1390,5.9,0.19,1.56,7.4,0.034,149,123,hig,3.49,0.42,10.1,6,white
1391,6.2,0.16,2.82,1.4,0.029,143,81,,3.26,0.42,12.2,6,white
1392,6.6,0.42,1.98,2.8,0.034,133,85,lo,3.28,0.51,13.4,6,white
1393,5.7,0.135,1.8,4.6,0.042,139,101,,3.31,0.42,9.3,6,white
1394,5.6,0.49,0.91,4.5,0.039,153,116,lo,3.42,0.9,13.7,7,white
1395,6.9,0.19,2.31,1.6,0.039,165,98,lo,3.09,0.46,12.3,7,white
1396,7.3,0.18,2.03,1.2,0.044,154,143,lo,3.2,0.48,11.3,7,white
1397,7.3,0.25,2.52,13.1,0.05,179,200,very hig,3.04,0.46,8.9,7,white
1398,7.3,0.25,2.52,13.1,0.05,169,200,very hig,3.04,0.46,8.9,7,white
1399,7,0.2,2.04,5.7,0.035,152,83,mediu,3.19,0.46,11.5,6,white
1400,7.3,0.25,2.52,13.1,0.05,177,200,very hig,3.04,0.46,8.9,7,white
1401,6.3,0.67,2.88,12.6,0.052,181,222,very hig,3.17,0.52,9.3,6,white
1402,7.4,0.4,2.32,5.4,0.044,193,122,mediu,3.3,0.5,11.1,8,white
1403,7.1,0.26,2.48,2.2,0.044,189,128,mediu,3.34,0.64,,8,white
1404,9,0.31,2.4,6.6,0.043,113,73,mediu,2.9,0.38,11.6,5,white
1405,6.3,0.39,0.96,6.9,0.069,87,117,mediu,3.15,0.35,10.2,4,white
1406,8.2,0.22,2.88,6.8,0.034,,90,mediu,3.01,0.38,,8,white
1407,7.1,0.19,1.68,3.6,0.033,136,78,mediu,2.91,0.78,11.4,6,white
1408,7.3,0.25,2.52,13.1,0.05,181,200,,3.04,0.46,8.9,7,white
1409,7.9,0.2,2.04,1.2,0.04,145,118,mediu,3.14,0.41,10.6,6,white
1410,7.1,0.26,1.92,5.9,0.037,157,97,mediu,3.31,0.4,11.6,6,white
1411,7,0.2,2.04,5.7,0.035,152,83,mediu,3.19,0.46,11.5,6,white
1412,6.9,0.3,2.64,4.1,0.035,186,155,mediu,3.25,0.79,12.3,8,white
1413,8.1,0.29,2.94,7.1,0.042,140,124,mediu,3.14,0.41,10.8,6,white
1414,5.8,0.17,1.8,1.4,0.037,169,130,lo,3.29,0.38,11.3,6,white
1415,5.9,0.415,0.1,0.8,0.038,122,63,mediu,3.36,0.36,9.3,5,white
1416,6.6,0.23,1.56,1.3,0.045,134,128,mediu,3.36,0.6,10,6,white
1417,8.6,0.55,1.05,15.55,0.057,93.5,366.5,very hig,3.04,0.63,,3,white
1418,6.9,0.35,3.7,1,0.044,118,132,lo,3.13,0.55,10.2,5,white
1419,7.6,0.14,5.18,1.6,0.04,169,103,,3.07,0.4,10.8,7,white
1420,9.2,0.28,1.96,11.8,0.042,107,137,very hig,3.1,0.34,10.1,4,white
1421,6.2,0.18,2.94,4.5,0.047,137,90,lo,3.27,0.37,11.6,6,white
1422,5.3,0.165,1.2,1.1,0.051,131,105,mediu,3.32,0.47,9.1,5,white
1423,9.8,0.25,2.96,10,0.056,112,225,very hig,3.06,0.43,10,4,white
1424,8.1,0.29,2.94,7.1,0.042,142,124,mediu,3.14,0.41,10.8,6,
1425,6.8,0.22,2.94,0.9,0.052,148,128,,3.25,0.35,11.4,6,white
1426,7.2,0.22,2.94,1,0.045,150,140,lo,3.05,0.34,12.7,6,white
1427,7.4,0.25,2.45,1.1,0.042,137,156,lo,3.13,0.55,11.3,5,white
1428,8.2,0.18,3.43,1.1,0.033,168,81,,3,0.68,10.4,7,white
1429,6.1,0.22,2.45,1.5,0.051,120,87,mediu,3.3,0.46,9.6,5,white
1430,7,0.39,0.96,1,0.048,88,119,,3,0.31,10.1,4,white
1431,6.1,0.22,2.45,1.5,0.051,118,87,mediu,3.3,0.46,,5,white
1432,6.5,0.36,3.43,2.9,0.03,152,94,lo,3.1,0.49,12.1,7,white
1433,7.1,0.29,2.94,1.2,0.031,152,99,lo,3.07,0.33,12.2,6,white
1434,7.4,0.25,2.45,1.1,0.042,139,156,lo,3.13,0.55,11.3,5,white
1435,6.9,0.23,1.2,14.2,0.053,121,94,very hig,3.17,0.5,9.6,5,white
1436,8.5,0.56,3.7,17.85,0.051,151,243,,2.99,0.7,9.2,5,white
1437,8.2,0.18,3.43,1.1,0.033,166,81,lo,3,0.68,10.4,7,white
1438,6.3,0.23,2.45,7.1,0.05,,210,hig,3.23,0.34,9.5,5,white
1439,6.1,0.25,2.45,7.6,0.052,161,226,,3.16,0.47,8.9,5,white
1440,7.2,0.26,3.7,13.6,0.05,158,162,very hig,3.03,0.44,8.8,5,white
1441,7.2,0.31,1.2,1.4,0.057,119,117,,3.16,0.35,10.5,5,white
1442,8,0.25,2.45,1.2,0.061,127,117,mediu,3.08,0.34,9.4,5,white
1443,7,0.18,2.94,5.3,0.04,152,125,lo,3.24,0.4,12.2,6,white
1444,7.8,0.43,2.94,13,0.033,155,158,hig,3.14,0.35,11.3,6,white
1445,8.3,0.2,4.44,4.45,0.044,155,130,,3.25,0.42,12.2,6,white
1446,6.3,0.27,2.94,1.2,0.063,159,92,lo,3.38,0.42,12.2,6,white
1447,7.4,0.16,2.94,1.2,0.055,140,150,lo,3.23,0.47,11.2,6,white
1448,7.4,0.16,2.94,1.2,0.055,138,150,lo,3.23,0.47,11.2,6,white
